Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,6/1/15,6/30/15,1,3.24,USD,US,2940150100022,9781620157404,,,,,,4.99,,3.24,3.24,Duet for Three Hands,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151276085,9781620155240,,,,,,3.99,,2.59,2.59,First of Spring,,Booktrope Editions,6/7/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940150642904,9781620156575,,,,,,0.99,,0.4,0.4,Ghosts,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940149623815,9781620154120,,,,,,2.99,,1.94,1.94,How To Un-Marry a Millionaire,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940150285996,9781620154892,,,,,,2.99,,1.94,1.94,If I Say No,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,2,5.18,USD,US,2940151532532,9781513701202,,,,,,3.99,,2.59,5.18,Rules for Reforming a Rake,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940150281356,9781620156377,,,,,,0.99,,0.4,0.4,Rules for the Perpetual Diet: A Novel,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940151520973,9781620159293,,,,,,0.99,,0.4,0.4,Sins,,Booktrope Editions,6/7/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940148803805,9781620152553,,,,,,2.99,,1.94,1.94,Songs from the Phenomenal Nothing,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,2,5.18,USD,US,2940148388548,9781620152690,,,,,,3.99,,2.59,5.18,The Dark Light of Day,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150185067,9781620156711,,,,,,3.99,,2.59,2.59,The Duke Im Going to Marry,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,3.24,USD,US,2940013855953,9781935961260,,,,,,4.99,,3.24,3.24,The Essential Stay-at-Home Mom Manual,,Booktrope Editions,6/7/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940148596806,9781620152638,,,,,,3.99,,2.59,2.59,The Old Cape House,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150719835,9781620156117,,,,,,3.99,,2.59,2.59,The Old Cape Teapot,,Booktrope,6/7/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940013908055,9781620150467,,,,,,0.99,,0.4,0.4,Tumbleweed,,Booktrope Editions,6/7/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940149726790,9781620154700,,,,,,2.99,,1.94,1.94,Blue Midnight,,Booktrope,6/8/15
Nook,6/1/15,6/30/15,3,13.62,USD,US,2940149662463,9781620153093,,,,,,6.99,,4.54,13.62,Harm None,,Booktrope,6/8/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940150285996,9781620154892,,,,,,2.99,,1.94,1.94,If I Say No,,Booktrope,6/8/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940012509062,9781620150474,,,,,,2.99,,1.94,1.94,Riversong,,Booktrope,6/8/15
