Source Table Name,Start Date,End Date,Quantity,Royalty,Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author
KDP,5/1/15,5/31/15,13,18.04,USD,US,,,,,B00SZ63OCC,35%,Standard,3.96,,,18.04,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,5/1/15,5/31/15,668,1824.98,USD,US,,,,,B00SZ63OCC,70%,Standard,3.99,,,1824.98,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,5/1/15,5/31/15,3,1.05,USD,US,,,,,B00T5UEPYI,35%,Standard,0.99,,,1.05,Granted Wishes,Tanya Vought
KDP,5/1/15,5/31/15,3,1.95,USD,US,,,,,B00T5UEPYI,70%,Standard,2.99,,,1.95,Granted Wishes,Tanya Vought
KDP,5/1/15,5/31/15,1,2.72,USD,US,,,,,B00T5UF1P0,70%,Standard,3.99,,,2.72,Soundings: Water Elemental,Janine Donoho
KDP,5/1/15,5/31/15,1,3.05,USD,US,,,,,B00T5XO572,70%,Standard,5,,,3.05,Blue Moon Vegan,Paula Marie Coomer
KDP,5/1/15,5/31/15,1,0,USD,US,,,,,B00T5XO572,70% - promo,Kindle MatchBook,4.99,,,0,Blue Moon Vegan,Paula Marie Coomer
KDP,5/1/15,5/31/15,3,8.25,USD,US,,,,,B00T6DLUV0,70%,Standard,3.99,,,8.25,Out from Under,Melanie Donithan
KDP,5/1/15,5/31/15,2,0.7,USD,US,,,,,B00T6EI3C8,35%,Standard,0.99,,,0.7,Handbook for the Hopeless: How to Get a Job in a War Zone & Hallucinations,Duke Miller
KDP,5/1/15,5/31/15,2,4.1,USD,US,,,,,B00TD6IF86,70%,Standard,2.99,,,4.1,Upon A Time,February Grace
KDP,5/1/15,5/31/15,3,1.02,USD,US,,,,,B00TE30UHW,35%,Standard,0.96,,,1.02,Unblocked - Episode One,Marni Mann
KDP,5/1/15,5/31/15,898,0,USD,US,,,,,B00TE30UHW,N/A,Free - Price Match,0.99,,,0,Unblocked - Episode One,Marni Mann
KDP,5/1/15,5/31/15,6,20.64,USD,US,,,,,B00THULZM6,70%,Standard,4.99,,,20.64,Arielle Immortal Struggle,Lilian Roberts
KDP,5/1/15,5/31/15,12,16.17704676,USD,US,,,,,B00THULZM6,N/A,KU/KOLL Units,N/A,,,16.17704676,Arielle Immortal Struggle,Lilian Roberts
KDP,5/1/15,5/31/15,92,315.95,USD,US,,,,,B00TLHCZYW,70%,Standard,5,,,315.95,Duet for Three Hands,Tess Thompson
KDP,5/1/15,5/31/15,1,0,USD,US,,,,,B00TLHCZYW,70% - promo,Kindle MatchBook,4.99,,,0,Duet for Three Hands,Tess Thompson
KDP,5/1/15,5/31/15,44,117.58,USD,US,,,,,B00TQ4NA6M,70%,Standard,3.99,,,117.58,Kindness Wins,Galit Breen
KDP,5/1/15,5/31/15,3,0,USD,US,,,,,B00TQ4NA6M,70% - promo,Kindle MatchBook,3.99,,,0,Kindness Wins,Galit Breen
KDP,5/1/15,5/31/15,1,0.35,USD,US,,,,,B00TSR8PCQ,35%,Standard,0.99,,,0.35,The Knocking Box,Kenneth G. Bennett
KDP,5/1/15,5/31/15,1,2.74,USD,US,,,,,B00TUHRQQK,70%,Standard,3.99,,,2.74,Crazy Little Thing Called Matchmaking,Maggie Van Well
KDP,5/1/15,5/31/15,11,37.14,USD,US,,,,,B00TUP47WI,70%,Standard,4.9,,,37.14,A Decent Woman,Eleanor Parker Sapia
KDP,5/1/15,5/31/15,4,7,USD,US,,,,,B00TWR8F40,35%,Standard,4.99,,,7,MISSION VERITAS,John Murphy
KDP,5/1/15,5/31/15,63,216.4,USD,US,,,,,B00TWR8F40,70%,Standard,5,,,216.4,MISSION VERITAS,John Murphy
KDP,5/1/15,5/31/15,8,16.16,USD,US,,,,,B00U05YLOG,70%,Standard,2.99,,,16.16,That's a Lie,Victoria Klahr
KDP,5/1/15,5/31/15,14,4.9,USD,US,,,,,B00U3LVDWU,35%,Standard,0.99,,,4.9,Death of a Tango Dancer,Lisa Fernow
KDP,5/1/15,5/31/15,1174,410.98,USD,US,,,,,B00U7XTGE6,35%,Standard,0.99,,,410.98,The Daring Assignment,Victoria Bright
KDP,5/1/15,5/31/15,2,2.68,USD,US,,,,,B00U7XTGE6,70%,Standard,1.99,,,2.68,The Daring Assignment,Victoria Bright
KDP,5/1/15,5/31/15,2,5.52,USD,US,,,,,B00UB1HQ46,70%,Standard,3.99,,,5.52,The Legend of the Light Keeper,Kelly Hall
KDP,5/1/15,5/31/15,2,0,USD,US,,,,,B00UB1HQ46,70% - promo,Kindle MatchBook,3.99,,,0,The Legend of the Light Keeper,Kelly Hall
KDP,5/1/15,5/31/15,403,142.26,USD,US,,,,,B00UB292BK,35%,Standard,1,,,142.26,Rachel's Folly,Monica Bruno
KDP,5/1/15,5/31/15,42,105.06,USD,US,,,,,B00UB292BK,70%,Standard,4.07,,,105.06,Rachel's Folly,Monica Bruno
KDP,5/1/15,5/31/15,1,1.34808723,USD,US,,,,,B00UB2UKW0,N/A,KU/KOLL Units,N/A,,,1.34808723,Tongues of Angels,Julia Park Tracey
KDP,5/1/15,5/31/15,64,44.82,USD,US,,,,,B00UCHFMOA,35%,Standard,1.99,,,44.82,Unblocked - Episode Two,Marni Mann
KDP,5/1/15,5/31/15,1,6.9,USD,US,,,,,B00UCLCCUI,70%,Standard,9.95,,,6.9,Triumph! An Athlete's Guide to Winning On and Off the Field,Matt Kunz
KDP,5/1/15,5/31/15,1,2.76,USD,US,,,,,B00UH9L81O,70%,Standard,3.99,,,2.76,Letters To Mommy,Jim Owen
KDP,5/1/15,5/31/15,6,20.52,USD,US,,,,,B00UHA1MZU,70%,Standard,4.99,,,20.52,A Memory in the Black,Michael G. Munz
KDP,5/1/15,5/31/15,4,1.4,USD,US,,,,,B00UJEGWVS,35%,Standard,0.99,,,1.4,Nowhere Train,Allie Burke
KDP,5/1/15,5/31/15,1,2.04,USD,US,,,,,B00UMI9FOC,70%,Standard,2.99,,,2.04,Swings,Corbin Lewars
KDP,5/1/15,5/31/15,1,4.31,USD,US,,,,,B00UMKOLYY,70%,Standard,6.99,,,4.31,This Thing We Call Sex: A Radically Sensible Look at Sex in America,David Steinberg
KDP,5/1/15,5/31/15,1,2.76,USD,US,,,,,B00UPHSHQM,70%,Standard,3.99,,,2.76,All This Time,Tiffani Burnett-Velez
KDP,5/1/15,5/31/15,9,24.66,USD,US,,,,,B00UPK4LY6,70%,Standard,3.99,,,24.66,Roses are Redâ€_ Violet is Dead,Monica-Marie Vincent
KDP,5/1/15,5/31/15,8,21.84,USD,US,,,,,B00UWGNWKW,70%,Standard,3.99,,,21.84,By the River,Jae Carvel
KDP,5/1/15,5/31/15,1,1.05,USD,US,,,,,B00UZC9LSU,35%,Standard,2.99,,,1.05,Rock Star's Girl,Jennifer Farwell
KDP,5/1/15,5/31/15,5,10.2,USD,US,,,,,B00UZC9LSU,70%,Standard,2.99,,,10.2,Rock Star's Girl,Jennifer Farwell
KDP,5/1/15,5/31/15,2,6.94,USD,US,,,,,B00UZGZL44,70%,Standard,4.99,,,6.94,Don't Hit Me!,Vanessa de Largie
KDP,5/1/15,5/31/15,2,9.6,USD,US,,,,,B00UZHWARY,70%,Standard,6.99,,,9.6,Blue Honor,K. Williams
KDP,5/1/15,5/31/15,7,19.18,USD,US,,,,,B00V49KGU0,70%,Standard,3.99,,,19.18,Fall of Knight,Steven Cross
KDP,5/1/15,5/31/15,2,9.72,USD,US,,,,,B00V6WA3TY,70%,Standard,6.99,,,9.72,The Broken Collection,Rachel Thompson
KDP,5/1/15,5/31/15,19,6.65,USD,US,,,,,B00V9MOOQE,35%,Standard,0.99,,,6.65,Sins,Heather Huffman
KDP,5/1/15,5/31/15,6,16.49,USD,US,,,,,B00VJ39PCG,70%,Standard,4,,,16.49,Catching Tatum,Lucy H. Delaney
KDP,5/1/15,5/31/15,1,0,USD,US,,,,,B00VJ39PCG,70% - promo,Kindle MatchBook,3.99,,,0,Catching Tatum,Lucy H. Delaney
KDP,5/1/15,5/31/15,1,2.05,USD,US,,,,,B00VKBUF5I,70%,Standard,2.99,,,2.05,The Opposite of Love,Dahlia Salvatore
KDP,5/1/15,5/31/15,11,29.93,USD,US,,,,,B00VMMTWJU,70%,Standard,3.93,,,29.93,The Author's Guide to Working with Book Bloggers,Barb Drozdowich
KDP,5/1/15,5/31/15,1,0,USD,US,,,,,B00VMMTWJU,70% - promo,Kindle MatchBook,3.99,,,0,The Author's Guide to Working with Book Bloggers,Barb Drozdowich
KDP,5/1/15,5/31/15,1,2.06,USD,US,,,,,B00VNH0N6A,70%,Standard,2.99,,,2.06,Eigengrau,Dawn Pearson
KDP,5/1/15,5/31/15,6,16.02,USD,US,,,,,B00VR5NNGK,70%,Standard,3.99,,,16.02,Three-Year-Olds Are A**holes,Sarah Fader
KDP,5/1/15,5/31/15,1,0,USD,US,,,,,B00VR5NNGK,70% - promo,Kindle MatchBook,3.99,,,0,Three-Year-Olds Are A**holes,Sarah Fader
KDP,5/1/15,5/31/15,3,8.25,USD,US,,,,,B00VUA2GQK,70%,Standard,3.99,,,8.25,Leaving Eva,Jennifer Sivec
KDP,5/1/15,5/31/15,1,2.75,USD,US,,,,,B00VY23DV6,70%,Standard,3.99,,,2.75,A Fate Worse Than Death,Jonathan Gould
KDP,5/1/15,5/31/15,1,2.88,USD,US,,,,,B00W4U6SE6,70%,Standard,4.05,,,2.88,Entertaining Angels,Emerald Barnes
KDP,5/1/15,5/31/15,17,46.04,USD,US,,,,,B00WAKSJL0,70%,Standard,3.96,,,46.04,Downcast,Cait Reynolds
KDP,5/1/15,5/31/15,1,1.4,USD,US,,,,,B00WAKSJL0,35% - promo,Pre Order,3.99,,,1.4,Downcast,Cait Reynolds
KDP,5/1/15,5/31/15,10,27.36,USD,US,,,,,B00WAKSJL0,70% - promo,Pre Order,3.99,,,27.36,Downcast,Cait Reynolds
KDP,5/1/15,5/31/15,5,9.4,USD,US,,,,,B00WB3402S,70%,Standard,2.99,,,9.4,Golf Is No Ordinary Game,G. Guilford Barton
KDP,5/1/15,5/31/15,6,20.64,USD,US,,,,,B00WBXHLQ0,70%,Standard,4.99,,,20.64,The Garden of Unfortunate Souls,Eddie Mark
KDP,5/1/15,5/31/15,2,6.88,USD,US,,,,,B00WFV49FY,70%,Standard,4.99,,,6.88,Red Tide,E. C. Ayres
KDP,5/1/15,5/31/15,4,13.76,USD,US,,,,,B00WFVPP0W,70%,Standard,4.99,,,13.76,Walking Home,Arleen Williams
KDP,5/1/15,5/31/15,9,6.3,USD,US,,,,,B00WJI9HQE,35%,Standard,1.99,,,6.3,Mothering Through Bipolar,Rebecca Moore
KDP,5/1/15,5/31/15,5,17.25,USD,US,,,,,B00WO1BIFE,70%,Standard,4.99,,,17.25,A Thirty-Something Girl,Lisa M. Gott
KDP,5/1/15,5/31/15,18,61.56,USD,US,,,,,B00WOP7HXW,70%,Standard,4.99,,,61.56,Designing Samantha's Love,PJ Fiala
KDP,5/1/15,5/31/15,3,6.09,USD,US,,,,,B00WOPKL8U,70%,Standard,2.99,,,6.09,Trespass,Mikey Campling
KDP,5/1/15,5/31/15,7,14.62,USD,US,,,,,B00WTNVXMA,70%,Standard,3.02,,,14.62,Walk on the Wild Side; The Reinvention of Violet Monte,Suzie Jay
KDP,5/1/15,5/31/15,2,4.1,USD,US,,,,,B00WTX9UDO,70%,Standard,2.99,,,4.1,Omni,Andrea Murray
KDP,5/1/15,5/31/15,11,8.4,USD,US,,,,,B00WUOEV4U,35%,Standard,2.17,,,8.4,Warrant,S.L. Schiefer
KDP,5/1/15,5/31/15,6,16.56,USD,US,,,,,B00WUOEV4U,70%,Standard,3.99,,,16.56,Warrant,S.L. Schiefer
KDP,5/1/15,5/31/15,18,24.26557014,USD,US,,,,,B00WUOEV4U,N/A,KU/KOLL Units,N/A,,,24.26557014,Warrant,S.L. Schiefer
KDP,5/1/15,5/31/15,16,44,USD,US,,,,,B00WUUS6DG,70%,Standard,3.99,,,44,Unexpected Chances,A.M. Willard
KDP,5/1/15,5/31/15,55,150.21,USD,US,,,,,B00WW7DNGC,70%,Standard,3.99,,,150.21,"Blood, Spirit & Bone",Camela Thompson
KDP,5/1/15,5/31/15,2,0,USD,US,,,,,B00WW7DNGC,70% - promo,Kindle MatchBook,3.99,,,0,"Blood, Spirit & Bone",Camela Thompson
KDP,5/1/15,5/31/15,2,4.08,USD,US,,,,,B00WXS4012,70%,Standard,2.99,,,4.08,Alien Love,Stan Schatt
KDP,5/1/15,5/31/15,1,0,USD,US,,,,,B00WXS4012,70% - promo,Kindle MatchBook,2.99,,,0,Alien Love,Stan Schatt
KDP,5/1/15,5/31/15,1,3.4,USD,US,,,,,B00WXU3DAO,70%,Standard,4.99,,,3.4,The Vivid Trilogy,Andrea Murray
KDP,5/1/15,5/31/15,6,12.24,USD,US,,,,,B00WYKHBNI,70%,Standard,2.99,,,12.24,Macyn's Letter,S.L. Stacker
KDP,5/1/15,5/31/15,21,57.75,USD,US,,,,,B00X0PG1GO,70%,Standard,3.99,,,57.75,The Broken Road,Melissa Huie
KDP,5/1/15,5/31/15,14,28.53,USD,US,,,,,B00X0PRW08,70%,Standard,2.99,,,28.53,Netherworld,K.N. Lee
KDP,5/1/15,5/31/15,5,13.75,USD,US,,,,,B00X17W2G4,70%,Standard,3.99,,,13.75,Awake,Melanie Surani
KDP,5/1/15,5/31/15,2,8.28,USD,US,,,,,B00X4JTOYM,70%,Standard,5.99,,,8.28,Sandcastle and Other Stories â€” The Complete Edition,Justin Bog
KDP,5/1/15,5/31/15,3,8.32,USD,US,,,,,B00X4JTOYM,70% - promo,Pre Order,5.99,,,8.32,Sandcastle and Other Stories â€” The Complete Edition,Justin Bog
KDP,5/1/15,5/31/15,24,65.76,USD,US,,,,,B00X520H08,70%,Standard,3.99,,,65.76,Underwater Secrets,E.J. Hanagan
KDP,5/1/15,5/31/15,1,1.4,USD,US,,,,,B00X6259YQ,35%,Standard,3.99,,,1.4,Stolen Innocence,S.M. Stryker
KDP,5/1/15,5/31/15,14,38.58,USD,US,,,,,B00X6259YQ,70%,Standard,4,,,38.58,Stolen Innocence,S.M. Stryker
KDP,5/1/15,5/31/15,11,37.84,USD,US,,,,,B00X6KV3MU,70%,Standard,4.99,,,37.84,Rydin' the Storm Out,PJ Fiala
KDP,5/1/15,5/31/15,25,33.70218075,USD,US,,,,,B00X6KV3MU,N/A,KU/KOLL Units,N/A,,,33.70218075,Rydin' the Storm Out,PJ Fiala
KDP,5/1/15,5/31/15,16,43.84,USD,US,,,,,B00X6LA2WG,70%,Standard,3.99,,,43.84,Midnight,Eve Eschenbacher
KDP,5/1/15,5/31/15,12,32.93,USD,US,,,,,B00X6LSVIS,70%,Standard,4,,,32.93,Frozen Dreams,Cori Williams
KDP,5/1/15,5/31/15,1,1.4,USD,US,,,,,B00X90741G,35%,Standard,3.99,,,1.4,The Reaper's Daughter,KM Randall
KDP,5/1/15,5/31/15,13,35.62,USD,US,,,,,B00X90741G,70%,Standard,3.99,,,35.62,The Reaper's Daughter,KM Randall
KDP,5/1/15,5/31/15,59,41.28,USD,US,,,,,B00XKJBRZU,35%,Standard,1.99,,,41.28,Unblocked - Episode Three,Marni Mann
KDP,5/1/15,5/31/15,8,21.94,USD,US,,,,,B00XKVQ10E,70%,Standard,3.99,,,21.94,Collide,J.C. Hannigan
KDP,5/1/15,5/31/15,4,8.19,USD,US,,,,,B00XMNYKGM,70%,Standard,2.99,,,8.19,Wishing Cross Station,February Grace
KDP,5/1/15,5/31/15,2,0,USD,US,,,,,B00XMNYKGM,70% - promo,Kindle MatchBook,2.99,,,0,Wishing Cross Station,February Grace
KDP,5/1/15,5/31/15,7,24.08,USD,US,,,,,B00XMOSQ20,70%,Standard,4.99,,,24.08,Forbidden,M.L. Desir
KDP,5/1/15,5/31/15,7,14.28,USD,US,,,,,B00XNFQNRI,70%,Standard,2.99,,,14.28,Simmering,S.E. Rise
KDP,5/1/15,5/31/15,3,7.31,USD,US,,,,,B00XO2X07G,70%,Standard,3.66,,,7.31,8 To Lose The Weight,Carolyn Ridder Aspenson
KDP,5/1/15,5/31/15,2,6.88,USD,US,,,,,B00XQRTQSQ,70%,Standard,4.99,,,6.88,Wednesday,Dennis Sharpe
KDP,5/1/15,5/31/15,1,2.06,USD,US,,,,,B00XVJUCUK,70%,Standard,2.99,,,2.06,Intentional Fitness: Working Out Your Salvation,Mary Graziano Scro
KDP,5/1/15,5/31/15,37,76.13,USD,US,,,,,B00Y2A6D8M,70%,Standard,3,,,76.13,Black Horse,Addison Kline
KDP,5/1/15,5/31/15,1,2.75,USD,US,,,,,B00Y2B32YO,70%,Standard,3.99,,,2.75,Willful Avoidance,JT Twissel
KDP,5/1/15,5/31/15,2,6.92,USD,US,,,,,B00Y2CCA3C,70%,Standard,4.99,,,6.92,Burnt Edges,Dana Leipold
KDP,5/1/15,5/31/15,31,43.27,USD,US,,,,,B00Y2EN1XI,35%,Standard,3.98,,,43.27,Rules for Reforming a Rake,Meara Platt
KDP,5/1/15,5/31/15,876,2367.67,USD,US,,,,,B00Y2EN1XI,70%,Standard,3.97,,,2367.67,Rules for Reforming a Rake,Meara Platt
KDP,5/1/15,5/31/15,1,1.4,USD,US,,,,,B00Y6ZHQ52,35%,Standard,3.99,,,1.4,Never Forgotten Love,S.M. Stryker
KDP,5/1/15,5/31/15,40,109.93,USD,US,,,,,B00Y6ZHQ52,70%,Standard,3.99,,,109.93,Never Forgotten Love,S.M. Stryker
KDP,5/1/15,5/31/15,4,10.92,USD,US,,,,,B00Y7PSTZ2,70%,Standard,3.99,,,10.92,Fearless in Euroclydon,Jacqueline McDougall
KDP,5/1/15,5/31/15,1,2.74,USD,US,,,,,B00YBM9O5U,70%,Standard,3.99,,,2.74,Crossover,Mireille Chester
KDP,5/1/15,5/31/15,3,6.15,USD,US,,,,,B00YBN2SQQ,70%,Standard,2.99,,,6.15,Lone Survivor,Christian Jensen
KDP,5/1/15,5/31/15,3,8.25,USD,US,,,,,B00YHZ1OY0,70%,Standard,3.99,,,8.25,Shades of Blue,Dana Tanaro Britt
KDP,5/1/15,5/31/15,6,16.5,USD,US,,,,,B00YLC0MD8,70%,Standard,3.99,,,16.5,Stigma Fighters Anthology,Sarah Fader
KDP,5/1/15,5/31/15,2,5.46,USD,US,,,,,B00YM1C6J6,70%,Standard,3.95,,,5.46,Shattered,Cassandre Dayne
KDP,5/1/15,5/31/15,9,19.62,GBP,UK,,,,,B00408ASDM,70%,Standard,3.14,,,30.1763448,Invisible Ink,Brian McDonald
KDP,5/1/15,5/31/15,6,9.66,GBP,UK,,,,,B004A14QHI,70%,Standard,3.01,,,14.8574664,The Golden Theme,Brian McDonald
KDP,5/1/15,5/31/15,1,1.68,GBP,UK,,,,,B005F7ENVU,70%,Standard,2.45,,,2.5839072,Cathedral of Dreams,Terry Persun
KDP,5/1/15,5/31/15,35,0,GBP,UK,,,,,B005J6GYIM,N/A,Free - Price Match,1.85,,,0,Throwaway,Heather Huffman
KDP,5/1/15,5/31/15,0,0,GBP,UK,,,,,B006GWDUHQ,70%,Standard,1.8,,,0,Jailbird,Heather Huffman
KDP,5/1/15,5/31/15,17,28.1,GBP,UK,,,,,B006OO7L58,70%,Standard,2.41,,,43.218924,Memoirs Aren't Fairytales: A Story of Addiction,Marni Mann
KDP,5/1/15,5/31/15,3,0.87,GBP,UK,,,,,B007G04KK8,35%,Standard,0.82,,,1.3380948,Tumbleweed,Heather Huffman
KDP,5/1/15,5/31/15,1,1.25,GBP,UK,,,,,B008AK8TQY,70%,Standard,1.82,,,1.92255,Devil in Disguise,Heather Huffman
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B008AK8TQY,N/A,KU/KOLL Units,N/A,,,1.358084921,Devil in Disguise,Heather Huffman
KDP,5/1/15,5/31/15,10,15.94,GBP,UK,,,,,B008RDGGNM,70%,Standard,2.51,,,24.5163576,Scars from a Memoir,Marni Mann
KDP,5/1/15,5/31/15,1,0.29,GBP,UK,,,,,B008RPSD0Y,35%,Standard,0.82,,,0.4460316,One Week,Nikki Van De Car
KDP,5/1/15,5/31/15,2,6.86,GBP,UK,,,,,B00AAMJOR8,70%,Standard,5.01,,,10.5509544,Ink Spots,Brian McDonald
KDP,5/1/15,5/31/15,1,1.35,GBP,UK,,,,,B00BLTV08U,70%,Standard,1.97,,,2.076354,"I Kidnap Girls: Stealing from traffickers, restoring their victims",Pamela Ravan-Pyne
KDP,5/1/15,5/31/15,1,1.36,GBP,UK,,,,,B00BR1L8I4,70%,Standard,1.99,,,2.0917344,Dizzy in Karachi: A Journey to Pakistan,Maliha Masood
KDP,5/1/15,5/31/15,1,1.71,GBP,UK,,,,,B00CLDQT2W,70%,Standard,2.49,,,2.6300484,Riverbend,Tess Thompson
KDP,5/1/15,5/31/15,1,1.66,GBP,UK,,,,,B00CY22D84,70%,Standard,2.42,,,2.5531464,Riverstar,Tess Thompson
KDP,5/1/15,5/31/15,1,1.56,GBP,UK,,,,,B00CY22GOU,70%,Standard,2.28,,,2.3993424,Seductive Shadows,Marni Mann
KDP,5/1/15,5/31/15,2,1.76599428,GBP,UK,,,,,B00CY22GOU,N/A,KU/KOLL Units,N/A,,,2.716169842,Seductive Shadows,Marni Mann
KDP,5/1/15,5/31/15,1,1.25,GBP,UK,,,,,B00D1VWA4O,70%,Standard,1.84,,,1.92255,Changeling Eyes,L.A. Catron
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00DIKHGFQ,70%,Standard,1.66,,,1.7379852,Godspeed,February Grace
KDP,5/1/15,5/31/15,54,15.66,GBP,UK,,,,,B00E220RAK,35%,Standard,0.82,,,24.0857064,"Cold Company (A Marnie Baranuik ""Between the Files"" Story)",A.J. Aalto
KDP,5/1/15,5/31/15,3,4.92,GBP,UK,,,,,B00E8OQ9R2,70%,Standard,2.4,,,7.5671568,Seductive Secrecy,Marni Mann
KDP,5/1/15,5/31/15,2,1.76599428,GBP,UK,,,,,B00E8OQ9R2,N/A,KU/KOLL Units,N/A,,,2.716169842,Seductive Secrecy,Marni Mann
KDP,5/1/15,5/31/15,1,1.74,GBP,UK,,,,,B00ENIFS8O,70%,Standard,2.54,,,2.6761896,Seducer Fey,Cullyn Royson
KDP,5/1/15,5/31/15,302,362.78,GBP,UK,,,,,B00EYMYBXW,70%,Standard,1.91,,,557.9701512,Just Friends with Benefits,Meredith Schorr
KDP,5/1/15,5/31/15,16,22.72,GBP,UK,,,,,B00F8KMR8A,70%,Standard,2.45,,,34.9442688,The Dark Light of Day,T.M. Frazier
KDP,5/1/15,5/31/15,44,12.76,GBP,UK,,,,,B00G17HT6E,35%,Standard,0.82,,,19.6253904,Dirt Nap (A Marnie Baranuik â€œBetween the Filesâ€ù Story),A.J. Aalto
KDP,5/1/15,5/31/15,1,1.84,GBP,UK,,,,,B00G3JI518,70%,Standard,2.7,,,2.8299936,These Sorrows We See (A Windsor Series Novel),Tamsen Schultz
KDP,5/1/15,5/31/15,3,2.64899142,GBP,UK,,,,,B00G4E050G,N/A,KU/KOLL Units,N/A,,,4.074254764,The Shadows Series,Marni Mann
KDP,5/1/15,5/31/15,10,11.1,GBP,UK,,,,,B00G9AWTJU,70%,Standard,2.22,,,17.072244,The Old Cape House,Barbara Eppich Struna
KDP,5/1/15,5/31/15,1,1.74,GBP,UK,,,,,B00GDKWIJC,70%,Standard,2.55,,,2.6761896,Revontuli,Andrew Eddy
KDP,5/1/15,5/31/15,1,1.49,GBP,UK,,,,,B00GJ1XZSS,70%,Standard,2.19,,,2.2916796,Between Boyfriends,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00GJ1XZSS,N/A,KU/KOLL Units,N/A,,,1.358084921,Between Boyfriends,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00H7ML3FA,N/A,KU/KOLL Units,N/A,,,1.358084921,Between the Sheets,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,5,5.65,GBP,UK,,,,,B00HAHFDO4,70%,Standard,1.66,,,8.689926,Swimming Upstream,Ruth Mancini
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00HAHFDO4,N/A,KU/KOLL Units,N/A,,,1.358084921,Swimming Upstream,Ruth Mancini
KDP,5/1/15,5/31/15,13,7.15,GBP,UK,,,,,B00HAHFDO4,70% - promo,Kindle Countdown Deals,1.66,,,10.996986,Swimming Upstream,Ruth Mancini
KDP,5/1/15,5/31/15,1,2,GBP,UK,,,,,B00HRCI56K,70%,Standard,3.38,,,3.07608,Seasons' End,Will North
KDP,5/1/15,5/31/15,8,12.32,GBP,UK,,,,,B00I4XAMB2,70%,Standard,3.19,,,18.9486528,The Girls: Sappho Goes to Hollywood,Diana McLellan
KDP,5/1/15,5/31/15,1,0.29,GBP,UK,,,,,B00I9UQE26,35%,Standard,0.82,,,0.4460316,Arielle Immortal Awakening,Lilian Roberts
KDP,5/1/15,5/31/15,13,11.47896282,GBP,UK,,,,,B00I9UQE26,N/A,KU/KOLL Units,N/A,,,17.65510398,Arielle Immortal Awakening,Lilian Roberts
KDP,5/1/15,5/31/15,2,2.54,GBP,UK,,,,,B00IIUX9I4,70%,Standard,1.86,,,3.9066216,The Unintentional Time Traveler,Everett Maroon
KDP,5/1/15,5/31/15,4,3.53198856,GBP,UK,,,,,B00IZNNXAS,N/A,KU/KOLL Units,N/A,,,5.432339685,Arielle Immortal Seduction,Lilian Roberts
KDP,5/1/15,5/31/15,1,1.5,GBP,UK,,,,,B00J6ELEX8,70%,Standard,2.19,,,2.30706,Is This All There Is?,Patricia Mann
KDP,5/1/15,5/31/15,2,4.18,GBP,UK,,,,,B00J9U9OZO,70%,Standard,3.03,,,6.4290072,Memory Tower,Terry Persun
KDP,5/1/15,5/31/15,2,1.76599428,GBP,UK,,,,,B00JG8U6TC,N/A,KU/KOLL Units,N/A,,,2.716169842,Fractured Dream,K.M. Randall
KDP,5/1/15,5/31/15,1,2.02,GBP,UK,,,,,B00JPS6NJA,70%,Standard,2.98,,,3.1068408,The Joe Vampire Collection,Steven Luna
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00JPS6NJA,N/A,KU/KOLL Units,N/A,,,1.358084921,The Joe Vampire Collection,Steven Luna
KDP,5/1/15,5/31/15,105,147.93,GBP,UK,,,,,B00K397URO,70%,Standard,2.45,,,227.5222572,Last Impressions,A.J. Aalto
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00K398816,N/A,KU/KOLL Units,N/A,,,1.358084921,Fissure Free,Shari J. Ryan
KDP,5/1/15,5/31/15,5,1.45,GBP,UK,,,,,B00K6PQW9M,35%,Standard,0.82,,,2.230158,Deadly Secrets,Angel Sefer
KDP,5/1/15,5/31/15,2,2.94,GBP,UK,,,,,B00K6PQW9M,70%,Standard,2.15,,,4.5218376,Deadly Secrets,Angel Sefer
KDP,5/1/15,5/31/15,3,4.26,GBP,UK,,,,,B00K7MET62,70%,Standard,2.19,,,6.5520504,Winter Hopes,Jennifer Gracen
KDP,5/1/15,5/31/15,1,1.84,GBP,UK,,,,,B00KDO7X3A,70%,Standard,2.7,,,2.8299936,What Echoes Render,Tamsen Schultz
KDP,5/1/15,5/31/15,4,3.53198856,GBP,UK,,,,,B00KMNG5UY,N/A,KU/KOLL Units,N/A,,,5.432339685,Arielle Immortal Passion,Lilian Roberts
