Source Table Name,Start Date,End Date,Quantity,Royalty,Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author
KDP,7/1/15,7/31/15,22,43.34,USD,US,,,,,B00TQ4NA6M,70%,Standard,2.99,,,43.34,Kindness Wins,Galit Breen
KDP,7/1/15,7/31/15,3,0,USD,US,,,,,B00TQ4NA6M,70% - promo,Kindle MatchBook,2.99,,,0.00,Kindness Wins,Galit Breen
KDP,7/1/15,7/31/15,1,0.35,USD,US,,,,,B00TSR8PCQ,35%,Standard,0.99,,,0.35,The Knocking Box,Kenneth G. Bennett
KDP,7/1/15,7/31/15,7,19.18,USD,US,,,,,B00TUHRQQK,70%,Standard,3.99,,,19.18,Crazy Little Thing Called Matchmaking,Maggie Van Well
KDP,7/1/15,7/31/15,24,82.56,USD,US,,,,,B00TUP47WI,70%,Standard,4.99,,,82.56,A Decent Woman,Eleanor Parker Sapia
KDP,7/1/15,7/31/15,1,1.75,USD,US,,,,,B00TWR8F40,35%,Standard,4.99,,,1.75,MISSION VERITAS,John Murphy
KDP,7/1/15,7/31/15,8,26.8,USD,US,,,,,B00TWR8F40,70%,Standard,4.88,,,26.80,MISSION VERITAS,John Murphy
KDP,7/1/15,7/31/15,5,10.1,USD,US,,,,,B00U05YLOG,70%,Standard,2.99,,,10.10,That's a Lie,Victoria Klahr
KDP,7/1/15,7/31/15,2,0.7,USD,US,,,,,B00U3LVDWU,35%,Standard,0.99,,,0.70,Death of a Tango Dancer,Lisa Fernow
KDP,7/1/15,7/31/15,6,12.24,USD,US,,,,,B00U7XTGE6,70%,Standard,2.99,,,12.24,The Daring Assignment,Victoria Bright
KDP,7/1/15,7/31/15,-1,-0.35,USD,US,,,,,B00UB292BK,35%,Standard,0.99,,,-0.35,Rachel's Folly,Monica Bruno
KDP,7/1/15,7/31/15,14,48.24,USD,US,,,,,B00UB292BK,70%,Standard,4.99,,,48.24,Rachel's Folly,Monica Bruno
KDP,7/1/15,7/31/15,2,5.5,USD,US,,,,,B00UB2UKW0,70%,Standard,3.99,,,5.50,Tongues of Angels,Julia Park Tracey
KDP,7/1/15,7/31/15,70,24.47,USD,US,,,,,B00UCHFMOA,35%,Standard,0.99,,,24.47,Unblocked - Episode Two,Marni Mann
KDP,7/1/15,7/31/15,4,13.68,USD,US,,,,,B00UHA1MZU,70%,Standard,4.99,,,13.68,A Memory in the Black,Michael G. Munz
KDP,7/1/15,7/31/15,14,4.9,USD,US,,,,,B00UMI9FOC,35%,Standard,0.99,,,4.90,Swings,Corbin Lewars
KDP,7/1/15,7/31/15,1,2.45,USD,US,,,,,B00UMKOLYY,35%,Standard,6.99,,,2.45,This Thing We Call Sex: A Radically Sensible Look at Sex in America,David Steinberg
KDP,7/1/15,7/31/15,10,42.89,USD,US,,,,,B00UMKOLYY,70%,Standard,6.96,,,42.89,This Thing We Call Sex: A Radically Sensible Look at Sex in America,David Steinberg
KDP,7/1/15,7/31/15,2,4.12,USD,US,,,,,B00UPHSHQM,70%,Standard,2.99,,,4.12,All This Time,Tiffani Burnett-Velez
KDP,7/1/15,7/31/15,2,5.48,USD,US,,,,,B00UPK4LY6,70%,Standard,3.99,,,5.48,Roses are Redâ€_ Violet is Dead,Monica-Marie Vincent
KDP,7/1/15,7/31/15,7,19.11,USD,US,,,,,B00UWGNWKW,70%,Standard,3.99,,,19.11,By the River,Jae Carvel
KDP,7/1/15,7/31/15,3,6.12,USD,US,,,,,B00UZC9LSU,70%,Standard,2.99,,,6.12,Rock Star's Girl,Jennifer Farwell
KDP,7/1/15,7/31/15,2,6.96,USD,US,,,,,B00UZGZL44,70%,Standard,5,,,6.96,Don't Hit Me!,Vanessa de Largie
KDP,7/1/15,7/31/15,45,0.26006228,USD,US,,,,,B00UZGZL44,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,0.26,Don't Hit Me!,Vanessa de Largie
KDP,7/1/15,7/31/15,56,20.3,USD,US,,,,,B00UZHWARY,35%,Standard,1.03,,,20.30,Blue Honor,K. Williams
KDP,7/1/15,7/31/15,2,5.48,USD,US,,,,,B00V49KGU0,70%,Standard,3.99,,,5.48,Fall of Knight,Steven Cross
KDP,7/1/15,7/31/15,1,1.75,USD,US,,,,,B00V5GRW9K,35%,Standard,4.99,,,1.75,Forget Me Knot,Ruth Silver
KDP,7/1/15,7/31/15,14,48.3,USD,US,,,,,B00V5GRW9K,70%,Standard,4.99,,,48.30,Forget Me Knot,Ruth Silver
KDP,7/1/15,7/31/15,2,4.9,USD,US,,,,,B00V6WA3TY,35%,Standard,6.99,,,4.90,The Broken Collection,Rachel Thompson
KDP,7/1/15,7/31/15,14,4.9,USD,US,,,,,B00V9MOOQE,35%,Standard,0.99,,,4.90,Sins,Heather Huffman
KDP,7/1/15,7/31/15,1,2.74,USD,US,,,,,B00VJ39PCG,70%,Standard,3.99,,,2.74,Catching Tatum,Lucy H. Delaney
KDP,7/1/15,7/31/15,0,0,USD,US,,,,,B00VKBUF5I,70%,Standard,2.99,,,0.00,The Opposite of Love,Dahlia Salvatore
KDP,7/1/15,7/31/15,8,22.08,USD,US,,,,,B00VMMTWJU,70%,Standard,3.99,,,22.08,The Author's Guide to Working with Book Bloggers,Barb Drozdowich
KDP,7/1/15,7/31/15,9,24.03,USD,US,,,,,B00VR5NNGK,70%,Standard,3.99,,,24.03,Three-Year-Olds Are A**holes,Sarah Fader
KDP,7/1/15,7/31/15,1,2.76,USD,US,,,,,B00VVGMV6I,70%,Standard,3.99,,,2.76,Travels with Penny,David Alan Morrison
KDP,7/1/15,7/31/15,7,19.18,USD,US,,,,,B00VXH2QTM,70%,Standard,3.99,,,19.18,Saving London,Taylor Dawn
KDP,7/1/15,7/31/15,1,2.75,USD,US,,,,,B00W4U6SE6,70%,Standard,3.99,,,2.75,Entertaining Angels,Emerald Barnes
KDP,7/1/15,7/31/15,17,46.41,USD,US,,,,,B00WAKSJL0,70%,Standard,3.99,,,46.41,Downcast,Cait Reynolds
KDP,7/1/15,7/31/15,1,1.05,USD,US,,,,,B00WB3402S,35%,Standard,2.99,,,1.05,Golf Is No Ordinary Game,G. Guilford Barton
KDP,7/1/15,7/31/15,1,1.88,USD,US,,,,,B00WB3402S,70%,Standard,2.99,,,1.88,Golf Is No Ordinary Game,G. Guilford Barton
KDP,7/1/15,7/31/15,4,9.6,USD,US,,,,,B00WBXHLQ0,70%,Standard,3.51,,,9.60,The Garden of Unfortunate Souls,Eddie Mark
KDP,7/1/15,7/31/15,2,6.88,USD,US,,,,,B00WFVPP0W,70%,Standard,4.99,,,6.88,Walking Home,Arleen Williams
KDP,7/1/15,7/31/15,4,13.84,USD,US,,,,,B00WJI9HQE,70%,Standard,4.99,,,13.84,Mothering Through Bipolar,Rebecca Moore
KDP,7/1/15,7/31/15,6,2.1,USD,US,,,,,B00WO1BIFE,35%,Standard,0.99,,,2.10,A Thirty-Something Girl,Lisa M. Gott
KDP,7/1/15,7/31/15,109,38.14,USD,US,,,,,B00WOM8NWY,35%,Standard,0.99,,,38.14,Red Nights,Shari J. Ryan
KDP,7/1/15,7/31/15,47,128.59,USD,US,,,,,B00WOM8NWY,70%,Standard,3.99,,,128.59,Red Nights,Shari J. Ryan
KDP,7/1/15,7/31/15,162,59.5,USD,US,,,,,B00WOP7HXW,35%,Standard,1.04,,,59.50,Designing Samantha's Love,PJ Fiala
KDP,7/1/15,7/31/15,35,119.7,USD,US,,,,,B00WOP7HXW,70%,Standard,4.99,,,119.70,Designing Samantha's Love,PJ Fiala
KDP,7/1/15,7/31/15,1,2.03,USD,US,,,,,B00WOPKL8U,70%,Standard,2.99,,,2.03,Trespass,Mikey Campling
KDP,7/1/15,7/31/15,1,0.00577916,USD,US,,,,,B00WOPKL8U,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,0.01,Trespass,Mikey Campling
KDP,7/1/15,7/31/15,4,8.24,USD,US,,,,,B00WTNVXMA,70%,Standard,2.99,,,8.24,Walk on the Wild Side; The Reinvention of Violet Monte,Suzie Jay
KDP,7/1/15,7/31/15,1,2.05,USD,US,,,,,B00WTX9UDO,70%,Standard,2.99,,,2.05,Omni,Andrea Murray
KDP,7/1/15,7/31/15,6,16.31,USD,US,,,,,B00WUOEV4U,70%,Standard,3.93,,,16.31,Warrant,S.L. Schiefer
KDP,7/1/15,7/31/15,2025,11.70280243,USD,US,,,,,B00WUOEV4U,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,11.70,Warrant,S.L. Schiefer
KDP,7/1/15,7/31/15,25,16.5,USD,US,,,,,B00WUOEV4U,70% - promo,Kindle Countdown Deals,3.99,,,16.50,Warrant,S.L. Schiefer
KDP,7/1/15,7/31/15,1,0.35,USD,US,,,,,B00WUUS6DG,35%,Standard,0.99,,,0.35,Unexpected Chances,A.M. Willard
KDP,7/1/15,7/31/15,6,12.3,USD,US,,,,,B00WUUS6DG,70%,Standard,2.99,,,12.30,Unexpected Chances,A.M. Willard
KDP,7/1/15,7/31/15,12,32.65,USD,US,,,,,B00WW7DNGC,70%,Standard,3.98,,,32.65,"Blood, Spirit & Bone",Camela Thompson
KDP,7/1/15,7/31/15,1169,413.27,USD,US,,,,,B00WXS4012,35%,Standard,1,,,413.27,Alien Love,Stan Schatt
KDP,7/1/15,7/31/15,196,396.71,USD,US,,,,,B00WXS4012,70%,Standard,2.97,,,396.71,Alien Love,Stan Schatt
KDP,7/1/15,7/31/15,1,2.04,USD,US,,,,,B00WYKHBNI,70%,Standard,2.99,,,2.04,Macyn's Letter,S.L. Stacker
KDP,7/1/15,7/31/15,589,206.1,USD,US,,,,,B00X0PG1GO,35%,Standard,0.99,,,206.10,The Broken Road,Melissa Huie
KDP,7/1/15,7/31/15,10,27.5,USD,US,,,,,B00X0PG1GO,70%,Standard,3.99,,,27.50,The Broken Road,Melissa Huie
KDP,7/1/15,7/31/15,2,2.1,USD,US,,,,,B00X0PRW08,35%,Standard,2.99,,,2.10,Netherworld,K.N. Lee
KDP,7/1/15,7/31/15,16,32.69,USD,US,,,,,B00X0PRW08,70%,Standard,2.99,,,32.69,Netherworld,K.N. Lee
KDP,7/1/15,7/31/15,1,2.75,USD,US,,,,,B00X17W2G4,70%,Standard,3.99,,,2.75,Awake,Melanie Surani
KDP,7/1/15,7/31/15,4,16.56,USD,US,,,,,B00X4JTOYM,70%,Standard,5.99,,,16.56,Sandcastle and Other Stories â€” The Complete Edition,Justin Bog
KDP,7/1/15,7/31/15,7,19.18,USD,US,,,,,B00X520H08,70%,Standard,3.99,,,19.18,Underwater Secrets,E.J. Hanagan
KDP,7/1/15,7/31/15,20,54.9,USD,US,,,,,B00X6259YQ,70%,Standard,3.98,,,54.90,Stolen Innocence,S.M. Stryker
KDP,7/1/15,7/31/15,1,3.44,USD,US,,,,,B00X6HB4KO,70%,Standard,4.99,,,3.44,The Broken Half,Sahar Abdulaziz
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B00X6HB4KO,70% - promo,Kindle MatchBook,4.99,,,0.00,The Broken Half,Sahar Abdulaziz
KDP,7/1/15,7/31/15,10,34.4,USD,US,,,,,B00X6KV3MU,70%,Standard,4.99,,,34.40,Rydin' the Storm Out,PJ Fiala
KDP,7/1/15,7/31/15,6705,38.7492792,USD,US,,,,,B00X6KV3MU,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,38.75,Rydin' the Storm Out,PJ Fiala
KDP,7/1/15,7/31/15,1,2.74,USD,US,,,,,B00X6LA2WG,70%,Standard,3.99,,,2.74,Midnight,Eve Eschenbacher
KDP,7/1/15,7/31/15,1,1.05,USD,US,,,,,B00X6LSVIS,35%,Standard,2.99,,,1.05,Frozen Dreams,Cori Williams
KDP,7/1/15,7/31/15,3,6.12,USD,US,,,,,B00X6LSVIS,70%,Standard,2.99,,,6.12,Frozen Dreams,Cori Williams
KDP,7/1/15,7/31/15,5,13.7,USD,US,,,,,B00X90741G,70%,Standard,3.99,,,13.70,The Reaper's Daughter,KM Randall
KDP,7/1/15,7/31/15,68,23.8,USD,US,,,,,B00XKJBRZU,35%,Standard,0.99,,,23.80,Unblocked - Episode Three,Marni Mann
KDP,7/1/15,7/31/15,2,2.75,USD,US,,,,,B00XKVQ10E,35%,Standard,3.92,,,2.75,Collide,J.C. Hannigan
KDP,7/1/15,7/31/15,8,21.85,USD,US,,,,,B00XKVQ10E,70%,Standard,3.98,,,21.85,Collide,J.C. Hannigan
KDP,7/1/15,7/31/15,4,8.15,USD,US,,,,,B00XMNYKGM,70%,Standard,2.97,,,8.15,Wishing Cross Station,February Grace
KDP,7/1/15,7/31/15,2,6.88,USD,US,,,,,B00XMOSQ20,70%,Standard,4.99,,,6.88,Forbidden,M.L. Desir
KDP,7/1/15,7/31/15,25,51.2,USD,US,,,,,B00XNFQNRI,70%,Standard,3,,,51.20,Simmering,S.E. Rise
KDP,7/1/15,7/31/15,5,0.02889581,USD,US,,,,,B00XO2X07G,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,0.03,8 To Lose The Weight,Carolyn Ridder Aspenson
KDP,7/1/15,7/31/15,110,0,USD,US,,,,,B00XO2X07G,N/A,Free - Promotion,4.99,,,0.00,8 To Lose The Weight,Carolyn Ridder Aspenson
KDP,7/1/15,7/31/15,1,2.45,USD,US,,,,,B00Y1NZLRY,35%,Standard,6.99,,,2.45,Too Clever by Half,Will North
KDP,7/1/15,7/31/15,184,883.98,USD,US,,,,,B00Y1NZLRY,70%,Standard,6.96,,,883.98,Too Clever by Half,Will North
KDP,7/1/15,7/31/15,935,327.23,USD,US,,,,,B00Y2A6D8M,35%,Standard,0.99,,,327.23,Black Horse,Addison Kline
KDP,7/1/15,7/31/15,2,5.5,USD,US,,,,,B00Y2B32YO,70%,Standard,3.99,,,5.50,Willful Avoidance,JT Twissel
KDP,7/1/15,7/31/15,745,4.30547547,USD,US,,,,,B00Y2CCA3C,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,4.31,Burnt Edges,Dana Leipold
KDP,7/1/15,7/31/15,32,44.65,USD,US,,,,,B00Y2EN1XI,35%,Standard,3.98,,,44.65,Rules for Reforming a Rake,Meara Platt
KDP,7/1/15,7/31/15,1102,2983.97,USD,US,,,,,B00Y2EN1XI,70%,Standard,3.97,,,2983.97,Rules for Reforming a Rake,Meara Platt
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B00Y2EN1XI,70% - promo,Kindle MatchBook,3.99,,,0.00,Rules for Reforming a Rake,Meara Platt
KDP,7/1/15,7/31/15,146,51.07,USD,US,,,,,B00Y6ZHQ52,35%,Standard,0.99,,,51.07,Never Forgotten Love,S.M. Stryker
KDP,7/1/15,7/31/15,47,53.23,USD,US,,,,,B00Y6ZHQ52,70%,Standard,3.8,,,53.23,Never Forgotten Love,S.M. Stryker
KDP,7/1/15,7/31/15,2,5.5,USD,US,,,,,B00Y74TSXK,70%,Standard,3.99,,,5.50,The Choice,Allison J. Kennedy
KDP,7/1/15,7/31/15,1,2.73,USD,US,,,,,B00Y7PSTZ2,70%,Standard,3.99,,,2.73,Fearless in Euroclydon,Jacqueline McDougall
KDP,7/1/15,7/31/15,3,8.22,USD,US,,,,,B00YBM9O5U,70%,Standard,3.99,,,8.22,Crossover,Mireille Chester
KDP,7/1/15,7/31/15,1,2.27,USD,US,,,,,B00YCHVQAU,70%,Standard,3.29,,,2.27,No Rest for the Wicked,Dane Cobain
KDP,7/1/15,7/31/15,6,16.5,USD,US,,,,,B00YHZ1OY0,70%,Standard,3.99,,,16.50,Shades of Blue,Dana Tanaro Britt
KDP,7/1/15,7/31/15,2,5.5,USD,US,,,,,B00YLC0MD8,70%,Standard,3.99,,,5.50,Stigma Fighters Anthology,Sarah Fader
KDP,7/1/15,7/31/15,1,2,USD,US,,,,,B00YLDW7JO,70%,Standard,2.99,,,2.00,The Adderall Empire,Andrew K. Smith
KDP,7/1/15,7/31/15,45,0.26006229,USD,US,,,,,B00YLDW7JO,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,0.26,The Adderall Empire,Andrew K. Smith
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B00YLDW7JO,70% - promo,Kindle MatchBook,2.99,,,0.00,The Adderall Empire,Andrew K. Smith
KDP,7/1/15,7/31/15,13,26.52,USD,US,,,,,B00YLDWX66,70%,Standard,2.99,,,26.52,Paradise Rot,Larry Weiner
KDP,7/1/15,7/31/15,1,4.78,USD,US,,,,,B00YLEHAFY,70%,Standard,6.99,,,4.78,The Shadow Soul,K. Williams
KDP,7/1/15,7/31/15,3,6.1,USD,US,,,,,B00YLOVDHK,70%,Standard,2.96,,,6.10,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",Maddie Holliday Von Stark
KDP,7/1/15,7/31/15,4,10.92,USD,US,,,,,B00YM1C6J6,70%,Standard,3.95,,,10.92,Shattered,Cassandre Dayne
KDP,7/1/15,7/31/15,3,8.22,USD,US,,,,,B00YT8F838,70%,Standard,3.99,,,8.22,Guessing at Normal,Gail Ward Olmsted
KDP,7/1/15,7/31/15,335,1.93601917,USD,US,,,,,B00YT8F838,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.94,Guessing at Normal,Gail Ward Olmsted
KDP,7/1/15,7/31/15,1,2.05,USD,US,,,,,B00YTQCG94,70%,Standard,2.99,,,2.05,Forbidden Darkness,Alec John Belle
KDP,7/1/15,7/31/15,2,2.1,USD,US,,,,,B00YV1GLNY,35%,Standard,2.99,,,2.10,The Right Kind of Love,Kennedy Kelly
KDP,7/1/15,7/31/15,45,91.84,USD,US,,,,,B00YV1GLNY,70%,Standard,2.99,,,91.84,The Right Kind of Love,Kennedy Kelly
KDP,7/1/15,7/31/15,7,19.18,USD,US,,,,,B00YV4KQXW,70%,Standard,3.99,,,19.18,The Seduction of Mallory McKenzie,Cassius Shuman
KDP,7/1/15,7/31/15,7,4.86,USD,US,,,,,B00YWB0G4I,35%,Standard,1.97,,,4.86,Horror Hooligans: Girls Rock Horror Harder,Maddie Holliday Von Stark
KDP,7/1/15,7/31/15,14,38.18,USD,US,,,,,B00YYBV8H0,70%,Standard,3.99,,,38.18,First of Spring,Kelsey Jordan
KDP,7/1/15,7/31/15,3,10.29,USD,US,,,,,B00ZEOQBJG,70%,Standard,4.99,,,10.29,Our Orbit,Anesa Miller
KDP,7/1/15,7/31/15,24,82.46,USD,US,,,,,B00ZEOXTHS,70%,Standard,4.98,,,82.46,Dog Days of Summer,PJ Fiala
KDP,7/1/15,7/31/15,19445,112.3757992,USD,US,,,,,B00ZEOXTHS,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,112.38,Dog Days of Summer,PJ Fiala
KDP,7/1/15,7/31/15,9,23.26,USD,US,,,,,B00ZH4VEK4,70%,Standard,3.77,,,23.26,Licentious,Jen Cousineau
KDP,7/1/15,7/31/15,9,18.36,USD,US,,,,,B00ZV1UCNS,70%,Standard,2.99,,,18.36,The Fire Inside,Michelle Bellon
KDP,7/1/15,7/31/15,1,3.43,USD,US,,,,,B00ZV38LQ6,70%,Standard,4.99,,,3.43,Gargoyle,Terry Persun
KDP,7/1/15,7/31/15,36,132.92,USD,US,,,,,B00ZVALBR0,70%,Standard,5.41,,,132.92,The Anonymous Source,A.C. Fuller
KDP,7/1/15,7/31/15,3,0,USD,US,,,,,B00ZVALBR0,70% - promo,Kindle MatchBook,4.99,,,0.00,The Anonymous Source,A.C. Fuller
KDP,7/1/15,7/31/15,1,2.74,USD,US,,,,,B00ZVD8NC8,70%,Standard,3.99,,,2.74,Stars in her Eyes,Kennedy Kelly
KDP,7/1/15,7/31/15,7,19.18,USD,US,,,,,B0106C7ZN6,70%,Standard,3.99,,,19.18,Dark Shadows of the Past,Angel Sefer
KDP,7/1/15,7/31/15,5,10.26,USD,US,,,,,B0106L6S08,70%,Standard,2.99,,,10.26,Unexpected Changes,A.M. Willard
KDP,7/1/15,7/31/15,9,23.75,USD,US,,,,,B0106UR3J4,70%,Standard,3.83,,,23.75,Consumed,J.C. Hannigan
KDP,7/1/15,7/31/15,22,60.63,USD,US,,,,,B010721J2S,70%,Standard,3.98,,,60.63,Come and Get Your Love,Tina Donahue
KDP,7/1/15,7/31/15,4,8.28,USD,US,,,,,B010766WCQ,70%,Standard,2.99,,,8.28,Tea and Madness,C. Streetlights
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B010766WCQ,70% - promo,Kindle MatchBook,2.99,,,0.00,Tea and Madness,C. Streetlights
KDP,7/1/15,7/31/15,4,8.24,USD,US,,,,,B0107BQ10Y,70%,Standard,2.99,,,8.24,A Stunning Accusation,Sarahbeth Caplin
KDP,7/1/15,7/31/15,1,1.05,USD,US,,,,,B010ED1NBW,35%,Standard,2.99,,,1.05,Home No More,Leddy Harper
KDP,7/1/15,7/31/15,32,65.02,USD,US,,,,,B010ED1NBW,70%,Standard,2.99,,,65.02,Home No More,Leddy Harper
KDP,7/1/15,7/31/15,52,106.97,USD,US,,,,,B010ED1Q3W,70%,Standard,2.99,,,106.97,Falling for Him,Amy Stephens
KDP,7/1/15,7/31/15,2,4.1,USD,US,,,,,B010EM6N4K,70%,Standard,2.99,,,4.10,I Was In Love With a Short Man Once And Other Tales From a Crazy Southern Irish Gal,Kimberly J. Dalferes
KDP,7/1/15,7/31/15,5,10.25,USD,US,,,,,B010NXYEIW,70%,Standard,2.99,,,10.25,Falling,Ryanne Anthony
KDP,7/1/15,7/31/15,1,0.7,USD,US,,,,,B010NZBMLC,35%,Standard,1.99,,,0.70,Before We Say I Do,Emerald Barnes
KDP,7/1/15,7/31/15,1,1.05,USD,US,,,,,B010O1ZG44,35%,Standard,2.99,,,1.05,Hero Engine,Alexander Nader
KDP,7/1/15,7/31/15,12,24.48,USD,US,,,,,B010O1ZG44,70%,Standard,2.99,,,24.48,Hero Engine,Alexander Nader
KDP,7/1/15,7/31/15,1,1.73,USD,US,,,,,B010OQQFZ8,35%,Standard,4.94,,,1.73,Women in Red: A Novel,Jordan Rosenfeld
KDP,7/1/15,7/31/15,30,103.2,USD,US,,,,,B010OQQFZ8,70%,Standard,4.99,,,103.20,Women in Red: A Novel,Jordan Rosenfeld
KDP,7/1/15,7/31/15,2,0,USD,US,,,,,B010OQQFZ8,70% - promo,Kindle MatchBook,4.99,,,0.00,Women in Red: A Novel,Jordan Rosenfeld
KDP,7/1/15,7/31/15,12,24.48,USD,US,,,,,B010VX0QW2,70%,Standard,2.99,,,24.48,Josie Jameson and the Stone Witch,Jennifer L. Hotes
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B010VX0QW2,70% - promo,Kindle MatchBook,2.99,,,0.00,Josie Jameson and the Stone Witch,Jennifer L. Hotes
KDP,7/1/15,7/31/15,86,60.18,USD,US,,,,,B010W8L72O,35%,Standard,1.99,,,60.18,Unblocked - Episode Four,Marni Mann
KDP,7/1/15,7/31/15,21,57.75,USD,US,,,,,B010W8OW4O,70%,Standard,3.99,,,57.75,Loving Redemption,S.M. Stryker
KDP,7/1/15,7/31/15,1,2.74,USD,US,,,,,B010W96DZ4,70%,Standard,3.99,,,2.74,Pleasure House,Scarlet Darkwood
KDP,7/1/15,7/31/15,1367,7.90011402,USD,US,,,,,B010W96DZ4,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,7.90,Pleasure House,Scarlet Darkwood
KDP,7/1/15,7/31/15,5,10.2,USD,US,,,,,B011669MVE,70%,Standard,2.99,,,10.20,The Devil Within,Lauren Greene
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B011669MVE,70% - promo,Kindle MatchBook,2.99,,,0.00,The Devil Within,Lauren Greene
KDP,7/1/15,7/31/15,9,30.78,USD,US,,,,,B011679ZJW,70%,Standard,4.99,,,30.78,Disenchanted,Janet Ursel
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B011679ZJW,70% - promo,Kindle MatchBook,4.99,,,0.00,Disenchanted,Janet Ursel
KDP,7/1/15,7/31/15,8,21.3,USD,US,,,,,B01168N5WE,70%,Standard,3.89,,,21.30,Devil's Nightmare,Robert Pruneda
KDP,7/1/15,7/31/15,2,0.7,USD,US,,,,,B0117RHAHU,35%,Standard,0.99,,,0.70,Demon Kills,Cassandre Dayne
KDP,7/1/15,7/31/15,46,126.39,USD,US,,,,,B0117XJTEG,70%,Standard,3.99,,,126.39,Captivated by Your Love,Kennedy Kelly
KDP,7/1/15,7/31/15,15,41.08,USD,US,,,,,B011HOABNS,70%,Standard,3.99,,,41.08,Gristle & Bone,Duncan Ralston
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B011HOABNS,70% - promo,Kindle MatchBook,3.99,,,0.00,Gristle & Bone,Duncan Ralston
KDP,7/1/15,7/31/15,4,10.96,USD,US,,,,,B011HOWMTO,70%,Standard,3.99,,,10.96,Catching Bodel,Nikole Carol Jalbert
KDP,7/1/15,7/31/15,18,45,USD,US,,,,,B011HPK614,70%,Standard,3.99,,,45.00,The Daughters Lem,Nila Aamoth
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B011HPK614,70% - promo,Kindle MatchBook,3.99,,,0.00,The Daughters Lem,Nila Aamoth
KDP,7/1/15,7/31/15,20,69.16,USD,US,,,,,B011HQLDJW,70%,Standard,4.99,,,69.16,Kolea,Russell Cahill
KDP,7/1/15,7/31/15,0,0,USD,US,,,,,B011K523UI,70%,Standard,4.99,,,0.00,To The Promised Land,Michael Boylan
KDP,7/1/15,7/31/15,20,41.2,USD,US,,,,,B011K6B290,70%,Standard,2.99,,,41.20,The Author's Platform: The Beginner's Guide,Barb Drozdowich
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B011K6B290,70% - promo,Kindle MatchBook,2.99,,,0.00,The Author's Platform: The Beginner's Guide,Barb Drozdowich
KDP,7/1/15,7/31/15,30,81.3,USD,US,,,,,B011M764F4,70%,Standard,3.99,,,81.30,Shadow Dancer,Addison Kline
KDP,7/1/15,7/31/15,8,21.84,USD,US,,,,,B011QJOKB8,70%,Standard,3.99,,,21.84,The Dark Side of the Rainbow,Rita Hogan
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B011QJOKB8,70% - promo,Kindle MatchBook,3.99,,,0.00,The Dark Side of the Rainbow,Rita Hogan
KDP,7/1/15,7/31/15,12,24.36,USD,US,,,,,B011QLT732,70%,Standard,2.99,,,24.36,Acquiring Hearts,S. Donahue
KDP,7/1/15,7/31/15,10,20.6,USD,US,,,,,B011QLTPBG,70%,Standard,2.99,,,20.60,The Dead Cat Paradox,S.E. Rise
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B011QNKXGU,70% - promo,Kindle MatchBook,3.99,,,0.00,Willing Servants,Eric Turowski
KDP,7/1/15,7/31/15,2,4.12,USD,US,,,,,B01261PGA4,70%,Standard,2.99,,,4.12,Scandalous Affair,Lucy H. Delaney
KDP,7/1/15,7/31/15,4,13.76,USD,US,,,,,B01263DI9S,70%,Standard,4.99,,,13.76,Tales of Blood and Sulphur,J.G. Clay
KDP,7/1/15,7/31/15,7,19.32,USD,US,,,,,B0127Z42WW,70%,Standard,3.99,,,19.32,Anticipation,Cassandre Dayne
KDP,7/1/15,7/31/15,1,2.06,USD,US,,,,,B012EHKCNQ,70%,Standard,2.99,,,2.06,Digging Up The Past,Sandi Brackeen
KDP,7/1/15,7/31/15,13,4.55,USD,US,,,,,B012EJ3Q1E,35%,Standard,0.99,,,4.55,Under The Gun,BL Morticia
KDP,7/1/15,7/31/15,2,6.85,USD,US,,,,,B012EJJ4KG,70%,Standard,4.99,,,6.85,Incurable,E.C. Moore
