Source Table Name,Start Date,End Date,Quantity,Royalty,Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author
KDP,6/1/15,6/30/15,8,16.32,USD,US,,,,,B00U7XTGE6,70%,Standard,2.99,,,16.32,The Daring Assignment,Victoria Bright
KDP,6/1/15,6/30/15,29,99.49,USD,US,,,,,B00UB292BK,70%,Standard,4.96,,,99.49,Rachel's Folly,Monica Bruno
KDP,6/1/15,6/30/15,1,2.75,USD,US,,,,,B00UB2UKW0,70%,Standard,3.99,,,2.75,Tongues of Angels,Julia Park Tracey
KDP,6/1/15,6/30/15,89,31.5,USD,US,,,,,B00UCHFMOA,35%,Standard,1,,,31.50,Unblocked - Episode Two,Marni Mann
KDP,6/1/15,6/30/15,5,17.1,USD,US,,,,,B00UHA1MZU,70%,Standard,4.99,,,17.10,A Memory in the Black,Michael G. Munz
KDP,6/1/15,6/30/15,7,4.9,USD,US,,,,,B00UJEGWVS,35%,Standard,1.99,,,4.90,Nowhere Train,Allie Burke
KDP,6/1/15,6/30/15,1,0.35,USD,US,,,,,B00UMI9FOC,35%,Standard,0.99,,,0.35,Swings,Corbin Lewars
KDP,6/1/15,6/30/15,3,12.9,USD,US,,,,,B00UMKOLYY,70%,Standard,6.97,,,12.90,This Thing We Call Sex: A Radically Sensible Look at Sex in America,David Steinberg
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00UPK4LY6,35%,Standard,3.99,,,1.40,Roses are Redâ€_ Violet is Dead,Monica-Marie Vincent
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00UPK4LY6,70%,Standard,3.99,,,2.74,Roses are Redâ€_ Violet is Dead,Monica-Marie Vincent
KDP,6/1/15,6/30/15,5,13.65,USD,US,,,,,B00UWGNWKW,70%,Standard,3.99,,,13.65,By the River,Jae Carvel
KDP,6/1/15,6/30/15,4,8.16,USD,US,,,,,B00UZC9LSU,70%,Standard,2.99,,,8.16,Rock Star's Girl,Jennifer Farwell
KDP,6/1/15,6/30/15,2,6.92,USD,US,,,,,B00UZGZL44,70%,Standard,4.97,,,6.92,Don't Hit Me!,Vanessa de Largie
KDP,6/1/15,6/30/15,2,5.48,USD,US,,,,,B00V49KGU0,70%,Standard,3.99,,,5.48,Fall of Knight,Steven Cross
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00V49KGU0,70% - promo,Kindle MatchBook,3.99,,,0.00,Fall of Knight,Steven Cross
KDP,6/1/15,6/30/15,4,13.8,USD,US,,,,,B00V5GRW9K,70%,Standard,4.99,,,13.80,Forget Me Knot,Ruth Silver
KDP,6/1/15,6/30/15,13,44.92,USD,US,,,,,B00V5GRW9K,70% - promo,Pre Order,4.99,,,44.92,Forget Me Knot,Ruth Silver
KDP,6/1/15,6/30/15,72,25.2,USD,US,,,,,B00V6WA3TY,35%,Standard,0.99,,,25.20,The Broken Collection,Rachel Thompson
KDP,6/1/15,6/30/15,1,4.86,USD,US,,,,,B00V6WA3TY,70%,Standard,6.99,,,4.86,The Broken Collection,Rachel Thompson
KDP,6/1/15,6/30/15,10,3.5,USD,US,,,,,B00V9MOOQE,35%,Standard,0.99,,,3.50,Sins,Heather Huffman
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00VJ39PCG,70%,Standard,3.99,,,2.74,Catching Tatum,Lucy H. Delaney
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00VJ39PCG,70% - promo,Kindle MatchBook,3.99,,,0.00,Catching Tatum,Lucy H. Delaney
KDP,6/1/15,6/30/15,10,27.6,USD,US,,,,,B00VMMTWJU,70%,Standard,3.99,,,27.60,The Author's Guide to Working with Book Bloggers,Barb Drozdowich
KDP,6/1/15,6/30/15,2,4.12,USD,US,,,,,B00VNH0N6A,70%,Standard,2.99,,,4.12,Eigengrau,Dawn Pearson
KDP,6/1/15,6/30/15,266,93.1,USD,US,,,,,B00VR5NNGK,35%,Standard,0.99,,,93.10,Three-Year-Olds Are A**holes,Sarah Fader
KDP,6/1/15,6/30/15,9,21.93,USD,US,,,,,B00VR5NNGK,70%,Standard,3.66,,,21.93,Three-Year-Olds Are A**holes,Sarah Fader
KDP,6/1/15,6/30/15,1,2.75,USD,US,,,,,B00VUA2GQK,70%,Standard,3.99,,,2.75,Leaving Eva,Jennifer Sivec
KDP,6/1/15,6/30/15,13,9.11,USD,US,,,,,B00VXH2QTM,35%,Standard,1.99,,,9.11,Saving London,Taylor Dawn
KDP,6/1/15,6/30/15,2,5.48,USD,US,,,,,B00VXH2QTM,70%,Standard,3.99,,,5.48,Saving London,Taylor Dawn
KDP,6/1/15,6/30/15,22,15.4,USD,US,,,,,B00VXH2QTM,35% - promo,Pre Order,1.99,,,15.40,Saving London,Taylor Dawn
KDP,6/1/15,6/30/15,1,2.75,USD,US,,,,,B00W4U6SE6,70%,Standard,3.99,,,2.75,Entertaining Angels,Emerald Barnes
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00WAKSJL0,35%,Standard,4,,,1.40,Downcast,Cait Reynolds
KDP,6/1/15,6/30/15,34,92.82,USD,US,,,,,B00WAKSJL0,70%,Standard,3.99,,,92.82,Downcast,Cait Reynolds
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00WAKSJL0,70% - promo,Kindle MatchBook,3.99,,,0.00,Downcast,Cait Reynolds
KDP,6/1/15,6/30/15,4,7.67,USD,US,,,,,B00WB3402S,70%,Standard,3.04,,,7.67,Golf Is No Ordinary Game,G. Guilford Barton
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00WB3402S,70% - promo,Kindle MatchBook,2.99,,,0.00,Golf Is No Ordinary Game,G. Guilford Barton
KDP,6/1/15,6/30/15,8,27.52,USD,US,,,,,B00WBXHLQ0,70%,Standard,4.99,,,27.52,The Garden of Unfortunate Souls,Eddie Mark
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00WBXHLQ0,70% - promo,Kindle MatchBook,4.99,,,0.00,The Garden of Unfortunate Souls,Eddie Mark
KDP,6/1/15,6/30/15,1,3.44,USD,US,,,,,B00WFV49FY,70%,Standard,4.99,,,3.44,Red Tide,E. C. Ayres
KDP,6/1/15,6/30/15,5,13.7,USD,US,,,,,B00WFVPP0W,70%,Standard,3.99,,,13.70,Walking Home,Arleen Williams
KDP,6/1/15,6/30/15,1,0.7,USD,US,,,,,B00WJI9HQE,35%,Standard,1.99,,,0.70,Mothering Through Bipolar,Rebecca Moore
KDP,6/1/15,6/30/15,1,3.46,USD,US,,,,,B00WJI9HQE,70%,Standard,4.99,,,3.46,Mothering Through Bipolar,Rebecca Moore
KDP,6/1/15,6/30/15,76,26.6,USD,US,,,,,B00WO1BIFE,35%,Standard,0.99,,,26.60,A Thirty-Something Girl,Lisa M. Gott
KDP,6/1/15,6/30/15,1,3.45,USD,US,,,,,B00WO1BIFE,70%,Standard,4.99,,,3.45,A Thirty-Something Girl,Lisa M. Gott
KDP,6/1/15,6/30/15,37,101.29,USD,US,,,,,B00WOM8NWY,70%,Standard,3.99,,,101.29,Red Nights,Shari J. Ryan
KDP,6/1/15,6/30/15,2,2.8,USD,US,,,,,B00WOM8NWY,35% - promo,Pre Order,3.99,,,2.80,Red Nights,Shari J. Ryan
KDP,6/1/15,6/30/15,13,35.2,USD,US,,,,,B00WOM8NWY,70% - promo,Pre Order,3.94,,,35.20,Red Nights,Shari J. Ryan
KDP,6/1/15,6/30/15,82,280.44,USD,US,,,,,B00WOP7HXW,70%,Standard,4.99,,,280.44,Designing Samantha's Love,PJ Fiala
KDP,6/1/15,6/30/15,2,4.06,USD,US,,,,,B00WOPKL8U,70%,Standard,2.99,,,4.06,Trespass,Mikey Campling
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00WUOEV4U,35%,Standard,3.99,,,1.40,Warrant,S.L. Schiefer
KDP,6/1/15,6/30/15,3,8.17,USD,US,,,,,B00WUOEV4U,70%,Standard,3.93,,,8.17,Warrant,S.L. Schiefer
KDP,6/1/15,6/30/15,6,8.1251055,USD,US,,,,,B00WUOEV4U,N/A,KU/KOLL Units,N/A,,,8.13,Warrant,S.L. Schiefer
KDP,6/1/15,6/30/15,24,8.4,USD,US,,,,,B00WUUS6DG,35%,Standard,0.99,,,8.40,Unexpected Chances,A.M. Willard
KDP,6/1/15,6/30/15,14,27.3,USD,US,,,,,B00WUUS6DG,70%,Standard,3.27,,,27.30,Unexpected Chances,A.M. Willard
KDP,6/1/15,6/30/15,12,32.76,USD,US,,,,,B00WW7DNGC,70%,Standard,3.99,,,32.76,"Blood, Spirit & Bone",Camela Thompson
KDP,6/1/15,6/30/15,2,4.08,USD,US,,,,,B00WXS4012,70%,Standard,2.99,,,4.08,Alien Love,Stan Schatt
KDP,6/1/15,6/30/15,2,4.13,USD,US,,,,,B00WYKHBNI,70%,Standard,3.02,,,4.13,Macyn's Letter,S.L. Stacker
KDP,6/1/15,6/30/15,6,16.5,USD,US,,,,,B00X0PG1GO,70%,Standard,3.99,,,16.50,The Broken Road,Melissa Huie
KDP,6/1/15,6/30/15,13,26.66,USD,US,,,,,B00X0PRW08,70%,Standard,3,,,26.66,Netherworld,K.N. Lee
KDP,6/1/15,6/30/15,4,11.06,USD,US,,,,,B00X17W2G4,70%,Standard,4.01,,,11.06,Awake,Melanie Surani
KDP,6/1/15,6/30/15,2,8.28,USD,US,,,,,B00X4JTOYM,70%,Standard,5.99,,,8.28,Sandcastle and Other Stories â€” The Complete Edition,Justin Bog
KDP,6/1/15,6/30/15,30,10.5,USD,US,,,,,B00X520H08,35%,Standard,0.99,,,10.50,Underwater Secrets,E.J. Hanagan
KDP,6/1/15,6/30/15,10,27.42,USD,US,,,,,B00X520H08,70%,Standard,3.99,,,27.42,Underwater Secrets,E.J. Hanagan
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00X6259YQ,35%,Standard,3.99,,,1.40,Stolen Innocence,S.M. Stryker
KDP,6/1/15,6/30/15,9,24.75,USD,US,,,,,B00X6259YQ,70%,Standard,3.99,,,24.75,Stolen Innocence,S.M. Stryker
KDP,6/1/15,6/30/15,1,3.44,USD,US,,,,,B00X6HB4KO,70%,Standard,4.99,,,3.44,The Broken Half,Sahar Abdulaziz
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00X6HB4KO,70% - promo,Kindle MatchBook,4.99,,,0.00,The Broken Half,Sahar Abdulaziz
KDP,6/1/15,6/30/15,4,13.79,USD,US,,,,,B00X6HB4KO,70% - promo,Pre Order,4.99,,,13.79,The Broken Half,Sahar Abdulaziz
KDP,6/1/15,6/30/15,1,1.75,USD,US,,,,,B00X6KV3MU,35%,Standard,4.99,,,1.75,Rydin' the Storm Out,PJ Fiala
KDP,6/1/15,6/30/15,8,27.52,USD,US,,,,,B00X6KV3MU,70%,Standard,4.99,,,27.52,Rydin' the Storm Out,PJ Fiala
KDP,6/1/15,6/30/15,15,20.31276375,USD,US,,,,,B00X6KV3MU,N/A,KU/KOLL Units,N/A,,,20.31,Rydin' the Storm Out,PJ Fiala
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00X6LA2WG,70%,Standard,3.99,,,2.74,Midnight,Eve Eschenbacher
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00X6LSVIS,70%,Standard,3.99,,,2.74,Frozen Dreams,Cori Williams
KDP,6/1/15,6/30/15,5,13.7,USD,US,,,,,B00X90741G,70%,Standard,3.99,,,13.70,The Reaper's Daughter,KM Randall
KDP,6/1/15,6/30/15,86,31.15,USD,US,,,,,B00XKJBRZU,35%,Standard,1.03,,,31.15,Unblocked - Episode Three,Marni Mann
KDP,6/1/15,6/30/15,16,43.41,USD,US,,,,,B00XKVQ10E,70%,Standard,3.96,,,43.41,Collide,J.C. Hannigan
KDP,6/1/15,6/30/15,10,20.44,USD,US,,,,,B00XMNYKGM,70%,Standard,2.98,,,20.44,Wishing Cross Station,February Grace
KDP,6/1/15,6/30/15,9,18.36,USD,US,,,,,B00XNFQNRI,70%,Standard,2.99,,,18.36,Simmering,S.E. Rise
KDP,6/1/15,6/30/15,1,3.37,USD,US,,,,,B00XO2X07G,70%,Standard,4.99,,,3.37,8 To Lose The Weight,Carolyn Ridder Aspenson
KDP,6/1/15,6/30/15,2,6.88,USD,US,,,,,B00XQRTQSQ,70%,Standard,4.99,,,6.88,Wednesday,Dennis Sharpe
KDP,6/1/15,6/30/15,1,2.06,USD,US,,,,,B00XVJUCUK,70%,Standard,2.99,,,2.06,Intentional Fitness: Working Out Your Salvation,Mary Graziano Scro
KDP,6/1/15,6/30/15,1,2.1,USD,US,,,,,B00Y1NZLRY,35%,Standard,5.99,,,2.10,Too Clever by Half,Will North
KDP,6/1/15,6/30/15,111,458.7,USD,US,,,,,B00Y1NZLRY,70%,Standard,5.98,,,458.70,Too Clever by Half,Will North
KDP,6/1/15,6/30/15,3,6.3,USD,US,,,,,B00Y1NZLRY,35% - promo,Pre Order,5.99,,,6.30,Too Clever by Half,Will North
KDP,6/1/15,6/30/15,158,653.05,USD,US,,,,,B00Y1NZLRY,70% - promo,Pre Order,5.98,,,653.05,Too Clever by Half,Will North
KDP,6/1/15,6/30/15,163,57.05,USD,US,,,,,B00Y2A6D8M,35%,Standard,0.99,,,57.05,Black Horse,Addison Kline
KDP,6/1/15,6/30/15,7,14.35,USD,US,,,,,B00Y2A6D8M,70%,Standard,2.99,,,14.35,Black Horse,Addison Kline
KDP,6/1/15,6/30/15,2,5.5,USD,US,,,,,B00Y2B32YO,70%,Standard,3.99,,,5.50,Willful Avoidance,JT Twissel
KDP,6/1/15,6/30/15,3,10.38,USD,US,,,,,B00Y2CCA3C,70%,Standard,4.99,,,10.38,Burnt Edges,Dana Leipold
KDP,6/1/15,6/30/15,5,6.77092125,USD,US,,,,,B00Y2CCA3C,N/A,KU/KOLL Units,N/A,,,6.77,Burnt Edges,Dana Leipold
KDP,6/1/15,6/30/15,276,0,USD,US,,,,,B00Y2CCA3C,N/A,Free - Promotion,4.98,,,0.00,Burnt Edges,Dana Leipold
KDP,6/1/15,6/30/15,100,139.24,USD,US,,,,,B00Y2EN1XI,35%,Standard,3.96,,,139.24,Rules for Reforming a Rake,Meara Platt
KDP,6/1/15,6/30/15,3262,8813.93,USD,US,,,,,B00Y2EN1XI,70%,Standard,3.97,,,8813.93,Rules for Reforming a Rake,Meara Platt
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00Y2EN1XI,70% - promo,Kindle MatchBook,3.99,,,0.00,Rules for Reforming a Rake,Meara Platt
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00Y6ZHQ52,35%,Standard,3.99,,,1.40,Never Forgotten Love,S.M. Stryker
KDP,6/1/15,6/30/15,25,68.31,USD,US,,,,,B00Y6ZHQ52,70%,Standard,3.97,,,68.31,Never Forgotten Love,S.M. Stryker
KDP,6/1/15,6/30/15,19,52.25,USD,US,,,,,B00Y74TSXK,70%,Standard,3.99,,,52.25,The Choice,Allison J. Kennedy
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00Y74TSXK,70% - promo,Kindle MatchBook,3.99,,,0.00,The Choice,Allison J. Kennedy
KDP,6/1/15,6/30/15,9,24.57,USD,US,,,,,B00Y7PSTZ2,70%,Standard,3.99,,,24.57,Fearless in Euroclydon,Jacqueline McDougall
KDP,6/1/15,6/30/15,5,13.7,USD,US,,,,,B00YBM9O5U,70%,Standard,3.99,,,13.70,Crossover,Mireille Chester
KDP,6/1/15,6/30/15,10,20.5,USD,US,,,,,B00YBN2SQQ,70%,Standard,2.99,,,20.50,Lone Survivor,Christian Jensen
KDP,6/1/15,6/30/15,3,6.81,USD,US,,,,,B00YCHVQAU,70%,Standard,3.29,,,6.81,No Rest for the Wicked,Dane Cobain
KDP,6/1/15,6/30/15,26,71.46,USD,US,,,,,B00YHZ1OY0,70%,Standard,3.99,,,71.46,Shades of Blue,Dana Tanaro Britt
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00YLC0MD8,35%,Standard,3.99,,,1.40,Stigma Fighters Anthology,Sarah Fader
KDP,6/1/15,6/30/15,18,49.02,USD,US,,,,,B00YLC0MD8,70%,Standard,3.95,,,49.02,Stigma Fighters Anthology,Sarah Fader
KDP,6/1/15,6/30/15,2,0,USD,US,,,,,B00YLC0MD8,70% - promo,Kindle MatchBook,3.99,,,0.00,Stigma Fighters Anthology,Sarah Fader
KDP,6/1/15,6/30/15,3,6,USD,US,,,,,B00YLDW7JO,70%,Standard,2.99,,,6.00,The Adderall Empire,Andrew K. Smith
KDP,6/1/15,6/30/15,3,4.06255275,USD,US,,,,,B00YLDW7JO,N/A,KU/KOLL Units,N/A,,,4.06,The Adderall Empire,Andrew K. Smith
KDP,6/1/15,6/30/15,1,2.04,USD,US,,,,,B00YLDWX66,70%,Standard,2.99,,,2.04,Paradise Rot,Larry Weiner
KDP,6/1/15,6/30/15,1,4.78,USD,US,,,,,B00YLEHAFY,70%,Standard,6.99,,,4.78,The Shadow Soul,K. Williams
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00YLEHAFY,70% - promo,Kindle MatchBook,6.99,,,0.00,The Shadow Soul,K. Williams
KDP,6/1/15,6/30/15,21,43.05,USD,US,,,,,B00YLOVDHK,70%,Standard,2.99,,,43.05,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",Maddie Holliday Von Stark
KDP,6/1/15,6/30/15,30,81.75,USD,US,,,,,B00YM1C6J6,70%,Standard,3.94,,,81.75,Shattered,Cassandre Dayne
KDP,6/1/15,6/30/15,7,19.11,USD,US,,,,,B00YM1C7H2,70%,Standard,3.95,,,19.11,Praying For Time,Cassandre Dayne
KDP,6/1/15,6/30/15,18,49.32,USD,US,,,,,B00YT8F838,70%,Standard,3.99,,,49.32,Guessing at Normal,Gail Ward Olmsted
KDP,6/1/15,6/30/15,1,2.05,USD,US,,,,,B00YTQCG94,70%,Standard,2.99,,,2.05,Forbidden Darkness,Alec John Belle
KDP,6/1/15,6/30/15,23,46.92,USD,US,,,,,B00YV1GLNY,70%,Standard,2.99,,,46.92,The Right Kind of Love,Kennedy Kelly
KDP,6/1/15,6/30/15,51,35.67,USD,US,,,,,B00YWB0G4I,35%,Standard,1.99,,,35.67,Horror Hooligans: Girls Rock Horror Harder,Maddie Holliday Von Stark
KDP,6/1/15,6/30/15,1,1.4,USD,US,,,,,B00YYBV8H0,35%,Standard,3.99,,,1.40,First of Spring,Kelsey Jordan
KDP,6/1/15,6/30/15,25,68.25,USD,US,,,,,B00YYBV8H0,70%,Standard,3.99,,,68.25,First of Spring,Kelsey Jordan
KDP,6/1/15,6/30/15,7,24.05,USD,US,,,,,B00ZEOQBJG,70%,Standard,5,,,24.05,Our Orbit,Anesa Miller
KDP,6/1/15,6/30/15,2,3.5,USD,US,,,,,B00ZEOXTHS,35%,Standard,4.99,,,3.50,Dog Days of Summer,PJ Fiala
KDP,6/1/15,6/30/15,33,113.57,USD,US,,,,,B00ZEOXTHS,70%,Standard,4.99,,,113.57,Dog Days of Summer,PJ Fiala
KDP,6/1/15,6/30/15,3,8.22,USD,US,,,,,B00ZH4VEK4,70%,Standard,3.99,,,8.22,Licentious,Jen Cousineau
KDP,6/1/15,6/30/15,2,0.7,USD,US,,,,,B00ZUYN8XC,35%,Standard,0.99,,,0.70,Burnout,Dana Tanaro Britt
KDP,6/1/15,6/30/15,17,34.68,USD,US,,,,,B00ZV1UCNS,70%,Standard,2.99,,,34.68,The Fire Inside,Michelle Bellon
KDP,6/1/15,6/30/15,1,3.43,USD,US,,,,,B00ZV38LQ6,70%,Standard,4.99,,,3.43,Gargoyle,Terry Persun
KDP,6/1/15,6/30/15,1,1.75,USD,US,,,,,B00ZVALBR0,35%,Standard,4.99,,,1.75,The Anonymous Source,A.C. Fuller
KDP,6/1/15,6/30/15,26,89.44,USD,US,,,,,B00ZVALBR0,70%,Standard,4.99,,,89.44,The Anonymous Source,A.C. Fuller
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B00ZVALBR0,70% - promo,Kindle MatchBook,4.99,,,0.00,The Anonymous Source,A.C. Fuller
KDP,6/1/15,6/30/15,1,2.74,USD,US,,,,,B00ZVD8NC8,70%,Standard,3.99,,,2.74,Stars in her Eyes,Kennedy Kelly
KDP,6/1/15,6/30/15,2,2.8,USD,US,,,,,B0106C7ZN6,35%,Standard,3.99,,,2.80,Dark Shadows of the Past,Angel Sefer
KDP,6/1/15,6/30/15,5,13.7,USD,US,,,,,B0106C7ZN6,70%,Standard,3.99,,,13.70,Dark Shadows of the Past,Angel Sefer
KDP,6/1/15,6/30/15,5,10.25,USD,US,,,,,B0106L6S08,70%,Standard,2.99,,,10.25,Unexpected Changes,A.M. Willard
KDP,6/1/15,6/30/15,1,2.75,USD,US,,,,,B0106UR3J4,70%,Standard,3.99,,,2.75,Consumed,J.C. Hannigan
KDP,6/1/15,6/30/15,3,6.21,USD,US,,,,,B0106VPARA,70%,Standard,2.99,,,6.21,Corporal Domination,Cassandre Dayne
KDP,6/1/15,6/30/15,6,16.56,USD,US,,,,,B010721J2S,70%,Standard,3.99,,,16.56,Come and Get Your Love,Tina Donahue
KDP,6/1/15,6/30/15,21,43.47,USD,US,,,,,B010766WCQ,70%,Standard,2.99,,,43.47,Tea and Madness,C. Streetlights
KDP,6/1/15,6/30/15,3,6.18,USD,US,,,,,B0107BQ10Y,70%,Standard,2.99,,,6.18,A Stunning Accusation,Sarahbeth Caplin
KDP,6/1/15,6/30/15,12,24.36,USD,US,,,,,B010ED1NBW,70%,Standard,2.99,,,24.36,Home No More,Leddy Harper
KDP,6/1/15,6/30/15,21,43.32,USD,US,,,,,B010ED1Q3W,70%,Standard,2.99,,,43.32,Falling for Him,Amy Stephens
KDP,6/1/15,6/30/15,1,0,USD,US,,,,,B010EM6N4K,70% - promo,Kindle MatchBook,2.99,,,0.00,I Was In Love With a Short Man Once And Other Tales From a Crazy Southern Irish Gal,Kimberly J. Dalferes
KDP,6/1/15,6/30/15,1,2.05,USD,US,,,,,B010NXYEIW,70%,Standard,2.99,,,2.05,Falling,Ryanne Anthony
KDP,6/1/15,6/30/15,10,21.75,GBP,UK,,,,,B00408ASDM,70%,Standard,3.13,,,34.19,Invisible Ink,Brian McDonald
KDP,6/1/15,6/30/15,12,19.79,GBP,UK,,,,,B004A14QHI,70%,Standard,3.01,,,31.10,The Golden Theme,Brian McDonald
KDP,6/1/15,6/30/15,1,1.13,GBP,UK,,,,,B004WDRYVE,70%,Standard,1.66,,,1.78,Riversong,Tess Thompson
KDP,6/1/15,6/30/15,37,0,GBP,UK,,,,,B005J6GYIM,N/A,Free - Price Match,1.85,,,0.00,Throwaway,Heather Huffman
KDP,6/1/15,6/30/15,15,24.9,GBP,UK,,,,,B006OO7L58,70%,Standard,2.42,,,39.14,Memoirs Aren't Fairytales: A Story of Addiction,Marni Mann
KDP,6/1/15,6/30/15,2,0.58,GBP,UK,,,,,B007G04KK8,35%,Standard,0.82,,,0.91,Tumbleweed,Heather Huffman
KDP,6/1/15,6/30/15,1,1.47,GBP,UK,,,,,B008BW98WA,70%,Standard,2.16,,,2.31,The Key to Everything,Alex Kimmell
KDP,6/1/15,6/30/15,7,11.2,GBP,UK,,,,,B008RDGGNM,70%,Standard,2.52,,,17.60,Scars from a Memoir,Marni Mann
KDP,6/1/15,6/30/15,1,4.12,GBP,UK,,,,,B008V3W0HY,70%,Standard,6.06,,,6.48,Strategic Sales Presentations,Jack Malcolm
KDP,6/1/15,6/30/15,1,3.43,GBP,UK,,,,,B00AAMJOR8,70%,Standard,5.01,,,5.39,Ink Spots,Brian McDonald
KDP,6/1/15,6/30/15,1,1.3,GBP,UK,,,,,B00BD9HLAY,70%,Standard,1.91,,,2.04,The Romance of Grace,Jim McNeely III
KDP,6/1/15,6/30/15,1,1.71,GBP,UK,,,,,B00CLDQT2W,70%,Standard,2.49,,,2.69,Riverbend,Tess Thompson
KDP,6/1/15,6/30/15,1,2.53,GBP,UK,,,,,B00CNXMNMK,70%,Standard,6.41,,,3.98,Redesigning Education: Shaping Learning Systems Around the Globe,Innovation Unit for The Global Education Leadersâ€™ Program
KDP,6/1/15,6/30/15,1,1.66,GBP,UK,,,,,B00CY22D84,70%,Standard,2.42,,,2.61,Riverstar,Tess Thompson
KDP,6/1/15,6/30/15,2,3.12,GBP,UK,,,,,B00CY22GOU,70%,Standard,2.28,,,4.90,Seductive Shadows,Marni Mann
KDP,6/1/15,6/30/15,14,4.06,GBP,UK,,,,,B00E220RAK,35%,Standard,0.82,,,6.38,"Cold Company (A Marnie Baranuik ""Between the Files"" Story)",A.J. Aalto
KDP,6/1/15,6/30/15,1,1.64,GBP,UK,,,,,B00E8OQ9R2,70%,Standard,2.4,,,2.58,Seductive Secrecy,Marni Mann
KDP,6/1/15,6/30/15,1,0.87588638,GBP,UK,,,,,B00ENIFS8O,N/A,KU/KOLL Units,N/A,,,1.38,Seducer Fey,Cullyn Royson
KDP,6/1/15,6/30/15,3,1.63,GBP,UK,,,,,B00ENIFS8O,70% - promo,Kindle Countdown Deals,2.54,,,2.56,Seducer Fey,Cullyn Royson
KDP,6/1/15,6/30/15,208,249.55,GBP,UK,,,,,B00EYMYBXW,70%,Standard,1.92,,,392.23,Just Friends with Benefits,Meredith Schorr
KDP,6/1/15,6/30/15,75,106.73,GBP,UK,,,,,B00F8KMR8A,70%,Standard,2.45,,,167.75,The Dark Light of Day,T.M. Frazier
KDP,6/1/15,6/30/15,15,4.35,GBP,UK,,,,,B00G17HT6E,35%,Standard,0.82,,,6.84,Dirt Nap (A Marnie Baranuik â€œBetween the Filesâ€ù Story),A.J. Aalto
KDP,6/1/15,6/30/15,1,1.84,GBP,UK,,,,,B00G3JI518,70%,Standard,2.7,,,2.89,These Sorrows We See (A Windsor Series Novel),Tamsen Schultz
KDP,6/1/15,6/30/15,2,1.75177276,GBP,UK,,,,,B00G4E050G,N/A,KU/KOLL Units,N/A,,,2.75,The Shadows Series,Marni Mann
KDP,6/1/15,6/30/15,7,7.74,GBP,UK,,,,,B00G9AWTJU,70%,Standard,2.22,,,12.17,The Old Cape House,Barbara Eppich Struna
KDP,6/1/15,6/30/15,1,1.49,GBP,UK,,,,,B00GJ1XZSS,70%,Standard,2.19,,,2.34,Between Boyfriends,SÃ¡rka-Jonae Miller
KDP,6/1/15,6/30/15,38,0,GBP,UK,,,,,B00H7ML3FA,N/A,Free - Promotion,2.19,,,0.00,Between the Sheets,SÃ¡rka-Jonae Miller
KDP,6/1/15,6/30/15,3,3.39,GBP,UK,,,,,B00HAHFDO4,70%,Standard,1.66,,,5.33,Swimming Upstream,Ruth Mancini
KDP,6/1/15,6/30/15,2,4,GBP,UK,,,,,B00HRCI56K,70%,Standard,3.38,,,6.29,Seasons' End,Will North
KDP,6/1/15,6/30/15,2,3.08,GBP,UK,,,,,B00I4XAMB2,70%,Standard,3.19,,,4.84,The Girls: Sappho Goes to Hollywood,Diana McLellan
KDP,6/1/15,6/30/15,13,11.38652294,GBP,UK,,,,,B00I9UQE26,N/A,KU/KOLL Units,N/A,,,17.90,Arielle Immortal Awakening,Lilian Roberts
KDP,6/1/15,6/30/15,1,1.53,GBP,UK,,,,,B00IIUX9I4,70%,Standard,1.86,,,2.40,The Unintentional Time Traveler,Everett Maroon
KDP,6/1/15,6/30/15,2,1.75177276,GBP,UK,,,,,B00J6ELEX8,N/A,KU/KOLL Units,N/A,,,2.75,Is This All There Is?,Patricia Mann
KDP,6/1/15,6/30/15,-1,-2.09,GBP,UK,,,,,B00J9U9OZO,70%,Standard,3.03,,,-3.28,Memory Tower,Terry Persun
