Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint
iTunes,6/1/15,6/30/15,15,10.5,CAD,CA,,9781620157367,,983129457,,,,0.99,,,8.497125,Three-Year-Olds Are A**holes,Sarah Fader,
iTunes,6/1/15,6/30/15,1,3.5,CAD,CA,,9781620158654,,989501841,,,,4.99,,,2.832375,Designing Samantha's Love,PJ Fiala,
iTunes,6/1/15,6/30/15,1,4.2,CAD,CA,,9781620159873,,1000255300,,,,5.99,,,3.39885,Too Clever By Half,Will North,
iTunes,6/1/15,6/30/15,2,7,CAD,CA,,9781620156711,,963252857,,,,4.99,,,5.66475,The Duke IÌ¢‰âÂ‰ã¢m Going to Marry,Meara Platt,
iTunes,6/1/15,6/30/15,1,2.8,CAD,CA,,9781620158258,,992289838,,,,3.99,,,2.2659,Frozen Dreams,Cori Williams,
iTunes,6/1/15,6/30/15,1,3.5,CAD,CA,,9781620157800,,982060735,,,,4.99,,,2.832375,Catching Tatum,Lucy H. Delaney,
iTunes,6/1/15,6/30/15,1,3.5,CAD,CA,,9781620158593,,1008154608,,,,4.99,,,2.832375,Forget Me Knot,Ruth Silver,
iTunes,6/1/15,6/30/15,4,14,CAD,CA,,9781620155158,,930738587,,,,4.99,,,11.3295,My Fair Lily,Meara Platt,
iTunes,6/1/15,6/30/15,7,19.6,CAD,CA,,9781620153406,,997651982,,,,3.99,,,15.8613,Rules for Reforming a Rake,Meara Platt,
iTunes,6/1/15,6/30/15,2,5.6,CAD,CA,,9781620152690,,719581050,,,,3.99,,,4.5318,The Dark Light of Day,T.M. Frazier,
iTunes,6/1/15,6/30/15,1,4.2,CAD,CA,,9781620159873,,1000255300,,,,5.99,,,3.39885,Too Clever By Half,Will North,
iTunes,6/1/15,6/30/15,2,5.6,CAD,CA,,9781620158548,,998801998,,,,3.99,,,4.5318,Crossover,Mireille Chester,
iTunes,6/1/15,6/30/15,1,3.5,CAD,CA,,9781620152638,,738930170,,,,4.99,,,2.832375,The Old Cape House,Barbara Eppich Struna,
iTunes,6/1/15,6/30/15,50,35,CAD,CA,,9781620156711,,963252857,,,,0.99,,,28.32375,The Duke IÌ¢‰âÂ‰ã¢m Going to Marry,Meara Platt,
iTunes,6/1/15,6/30/15,1,3.81,AUD,AU,,9781620157800,,982060735,,,,5.99,,,2.9167074,Catching Tatum,Lucy H. Delaney,
iTunes,6/1/15,6/30/15,1,3.81,AUD,AU,,9781620158661,,990676605,,,,5.99,,,2.9167074,Unexpected Chances,A.M. Willard,
iTunes,6/1/15,6/30/15,1,0.63,AUD,AU,,9781620156575,,942808622,,,,0.99,,,0.4822902,Ghosts,Heather Huffman,
iTunes,6/1/15,6/30/15,1,0.63,AUD,AU,,9781620159293,,980489152,,,,0.99,,,0.4822902,Sins,Heather Huffman,
iTunes,6/1/15,6/30/15,1,0.63,AUD,AU,,9781620159880,,997638974,,,,0.99,,,0.4822902,Black Horse,Addison Kline,
iTunes,6/1/15,6/30/15,2,12.72,AUD,AU,,9781620150504,,729758943,,,,9.99,,,9.7376688,Pick up the Damn Phone!,Joanne Black,
iTunes,6/1/15,6/30/15,5,3.15,AUD,AU,,9781620156711,,963252857,,,,0.99,,,2.411451,The Duke I‰Ûªm Going to Marry,Meara Platt,
iTunes,6/1/15,6/30/15,1,3.81,AUD,AU,,9781620158258,,992289838,,,,5.99,,,2.9167074,Frozen Dreams,Cori Williams,
iTunes,6/1/15,6/30/15,3,9.54,AUD,AU,,9781620156711,,963252857,,,,4.99,,,7.3032516,The Duke I‰Ûªm Going to Marry,Meara Platt,
iTunes,6/1/15,6/30/15,1,2.54,AUD,AU,,9781620159880,,997638974,,,,3.99,,,1.9444716,Black Horse,Addison Kline,
iTunes,6/1/15,6/30/15,20,63.6,AUD,AU,,9781620152690,,719581050,,,,4.99,,,48.688344,The Dark Light of Day,T.M. Frazier,
iTunes,6/1/15,6/30/15,1,2.54,AUD,AU,,9781620159279,,994810869,,,,3.99,,,1.9444716,Simmering,S.E. Rise,
iTunes,6/1/15,6/30/15,1,0.63,AUD,AU,,9781620157367,,983129457,,,,0.99,,,0.4822902,Three-Year-Olds Are A**holes,Sarah Fader,
iTunes,6/1/15,6/30/15,3,9.54,AUD,AU,,9781620155158,,930738587,,,,4.99,,,7.3032516,My Fair Lily,Meara Platt,
iTunes,6/1/15,6/30/15,4,15.24,AUD,AU,,9781620153406,,997651982,,,,5.99,,,11.6668296,Rules for Reforming a Rake,Meara Platt,
iTunes,6/1/15,6/30/15,1,3.81,AUD,AU,,9781513700472,,1004865711,,,,5.99,,,2.9167074,Dog Days of Summer,PJ Fiala,
iTunes,6/1/15,6/30/15,2,5.08,AUD,AU,,9781620159736,,990484580,,,,3.99,,,3.8889432,Walk on the Wild Side,Suzie Jay,
iTunes,6/1/15,6/30/15,1,0.57,EUR,BE,,9781620152690,,719581050,,,,0.99,,,0.6323808,The Dark Light of Day,T.M. Frazier,
iTunes,6/1/15,6/30/15,1,0.57,EUR,NL,,9781620152690,,719581050,,,,0.99,,,0.6323808,The Dark Light of Day,T.M. Frazier,
iTunes,6/1/15,6/30/15,1,0.28,EUR,FI,,9781620150054,,665100611,,,,0.49,,,0.3106432,The Golden Theme,Brian McDonald,
iTunes,6/1/15,6/30/15,1,5.04,SEK,SE,,9781620152690,,719581050,,,,9,,,0.6057072,The Dark Light of Day,T.M. Frazier,
iTunes,6/1/15,6/30/15,2,2.9,GBP,GB,,9781620155158,,930738587,,,,2.49,,,4.558046,My Fair Lily,Meara Platt,
iTunes,6/1/15,6/30/15,3,4.35,GBP,GB,,9781620152690,,719581050,,,,2.49,,,6.837069,The Dark Light of Day,T.M. Frazier,
iTunes,6/1/15,6/30/15,1,2.33,GBP,GB,,9781620158654,,989501841,,,,3.99,,,3.6621542,Designing Samantha's Love,PJ Fiala,
iTunes,6/1/15,6/30/15,5,2.9,GBP,GB,,9781620157367,,983129457,,,,0.99,,,4.558046,Three-Year-Olds Are A**holes,Sarah Fader,
iTunes,6/1/15,6/30/15,1,1.16,GBP,GB,,9781620159828,,1000452309,,,,1.99,,,1.8232184,The Widow's Game,Maddie Holliday Von Stark,
iTunes,6/1/15,6/30/15,1,1.45,GBP,GB,,9781620153796,,849949948,,,,2.49,,,2.279023,Enlightened,A.L. Waddington,
iTunes,6/1/15,6/30/15,1,0.58,GBP,GB,,9781620153093,,904181911,,,,0.99,,,0.9116092,Harm None,Will North,
iTunes,6/1/15,6/30/15,1,1.45,GBP,GB,,9781620155752,,931768813,,,,2.49,,,2.279023,Perception,A.L. Waddington,
iTunes,6/1/15,6/30/15,1,1.45,GBP,GB,,9781620155981,,945811863,,,,2.49,,,2.279023,Dead Girl Walking,Ruth Silver,
iTunes,6/1/15,6/30/15,1,0.58,GBP,GB,,9781620157053,,964404454,,,,0.99,,,0.9116092,Uncharted Territory,Carolyn Ridder Aspenson,
iTunes,6/1/15,6/30/15,1,1.74,GBP,GB,,9781620153406,,997651982,,,,2.99,,,2.7348276,Rules for Reforming a Rake,Meara Platt,
iTunes,6/1/15,6/30/15,1,1.16,GBP,GB,,9781620159132,,1001845959,,,,1.99,,,1.8232184,The Right Kind of Love,Kelly Kennedy,
iTunes,6/1/15,6/30/15,12,6.96,GBP,GB,,9781620156711,,963252857,,,,0.99,,,10.9393104,The Duke I‰Ûªm Going to Marry,Meara Platt,
iTunes,6/1/15,6/30/15,1,1.74,GBP,GB,,9781620154939,,917482526,,,,2.99,,,2.7348276,Paper Souls,Allie Burke,
iTunes,6/1/15,6/30/15,1,1.74,GBP,GB,,9781513700472,,1004865711,,,,2.99,,,2.7348276,Dog Days of Summer,PJ Fiala,
iTunes,6/1/15,6/30/15,2,2.9,GBP,GB,,9781620156711,,963252857,,,,2.49,,,4.558046,The Duke I‰Ûªm Going to Marry,Meara Platt,
iTunes,6/1/15,6/30/15,1,1.74,GBP,GB,,9781620158548,,998801998,,,,2.99,,,2.7348276,Crossover,Mireille Chester,
iTunes,6/1/15,6/30/15,1,1.74,GBP,GB,,9781620158241,,998154549,,,,2.99,,,2.7348276,The Choice,Allison J. Kennedy,
iTunes,6/1/15,6/30/15,2,2.9,GBP,GB,,9781620157770,,987050141,,,,2.49,,,4.558046,Golf Is No Ordinary Game,G. Guilford Barton,
iTunes,6/1/15,6/30/15,1,0.58,GBP,GB,,9781513700557,,1002239330,,,,0.99,,,0.9116092,Horror Hooligans,Maddie Holliday Von Stark,
iTunes,6/1/15,6/30/15,1,1.74,GBP,GB,,9781620150580,,811613539,,,,2.99,,,2.7348276,The Girls: Sappho Goes to Hollywood,Diana McLellan,
