Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940148536710,9781620152584,,,,,,4.99,,3.24,3.24,Behind the Shades: Hope Beyond the Darkness,,Vox Dei,5/6/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150719804,9781620155158,,,,,,3.99,,2.59,2.59,My Fair Lily,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,5,2,USD,US,2940151372312,9781620157732,,,,,,0.99,,0.4,2,Rachel's Folly,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940012509062,9781620150474,,,,,,2.99,,1.94,1.94,Riversong,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940015027068,9781620150689,,,,,,3.99,,2.59,2.59,Scars From a Memoir,,Booktrope Editions,5/6/15
Nook,5/1/15,5/31/15,1,3.89,USD,US,2940148220442,9781620152652,,,,,,5.99,,3.89,3.89,Seasons' End,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940148803805,9781620152553,,,,,,2.99,,1.94,1.94,Songs from the Phenomenal Nothing,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150183667,9781620156834,,,,,,3.99,,2.59,2.59,Summer Champagne,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,2,5.18,USD,US,2940151442619,9781620159712,,,,,,3.99,,2.59,5.18,The Broken Road,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150185067,9781620156711,,,,,,3.99,,2.59,2.59,The Duke Im Going to Marry,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940149368563,9781620153789,,,,,,0.99,,0.4,0.4,Unbreakable Bonds,,Booktrope,5/6/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940149235957,9781620153741,,,,,,4.99,,3.24,3.24,Biking Uphill,,Booktrope,5/7/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940151353588,9781620158654,,,,,,4.99,,3.24,3.24,Designing Samantha's Love,,Booktrope,5/7/15
Nook,5/1/15,5/31/15,4,12.96,USD,US,2940150100022,9781620157404,,,,,,4.99,,3.24,12.96,Duet for Three Hands,,Booktrope,5/7/15
Nook,5/1/15,5/31/15,1,3.89,USD,US,2940148220442,9781620152652,,,,,,5.99,,3.89,3.89,Seasons' End,,Booktrope,5/7/15
Nook,5/1/15,5/31/15,230,92,USD,US,2940151632232,9781620157329,,,,,,0.99,,0.4,92,The Daring Assignment,,Entice by Booktrope,5/7/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150185067,9781620156711,,,,,,3.99,,2.59,2.59,The Duke Im Going to Marry,,Booktrope,5/7/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940013017306,9781620150283,,,,,,2.99,,1.94,1.94,Throwaway,,Booktrope,5/7/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940013908055,9781620150467,,,,,,0.99,,0.4,0.4,Tumbleweed,,Booktrope Editions,5/7/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151357050,9781620158258,,,,,,3.99,,2.59,2.59,Frozen Dreams,,Booktrope,5/8/15
Nook,5/1/15,5/31/15,43,17.2,USD,US,2940151632232,9781620157329,,,,,,0.99,,0.4,17.2,The Daring Assignment,,Entice by Booktrope,5/8/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940013855953,9781935961260,,,,,,4.99,,3.24,3.24,The Essential Stay-at-Home Mom Manual,,Booktrope Editions,5/8/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940150717589,9781620155660,,,,,,0.99,,0.4,0.4,The Inn at Laurel Creek,,Booktrope,5/8/15
Nook,5/1/15,5/31/15,-1,-4.54,USD,US,2940149057917,9781620152201,,,,,,6.99,,4.54,-4.54,The Shadows Series,,Entice by Booktrope,5/8/15
Nook,5/1/15,5/31/15,2,0.8,USD,US,2940149368563,9781620153789,,,,,,0.99,,0.4,0.8,Unbreakable Bonds,,Booktrope,5/8/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940150661530,9781620154557,,,,,,2.99,,1.94,1.94,Heart of a Rocky,,Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940150719804,9781620155158,,,,,,3.99,,2.59,2.59,My Fair Lily,,Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,3.89,USD,US,2940148220442,9781620152652,,,,,,5.99,,3.89,3.89,Seasons' End,,Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151442626,9781620158159,,,,,,3.99,,2.59,2.59,Stolen Innocence,,Entice by Booktrope,5/9/15
Nook,5/1/15,5/31/15,4,1.6,USD,US,2940151632232,9781620157329,,,,,,0.99,,0.4,1.6,The Daring Assignment,,Entice by Booktrope,5/9/15
Nook,5/1/15,5/31/15,2,5.18,USD,US,2940149183555,9781620154212,,,,,,3.99,,2.59,5.18,The Lycan Hunter,,Booktrope,5/9/15
