Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint
iTunes,7/1/15,7/31/15,11,23.1,USD,US,,9781620159316,,1012541305,,,,2.99,,,23.1,Home No More,Leddy Harper,
iTunes,7/1/15,7/31/15,2,7,USD,US,,9781620150054,,665100611,,,,4.99,,,7,The Golden Theme,Brian McDonald,
iTunes,7/1/15,7/31/15,24,67.2,USD,US,,9781620156711,,963252857,,,,3.99,,,67.2,The Duke I•À_m Going to Marry,Meara Platt,
iTunes,7/1/15,7/31/15,2,5.6,USD,US,,9781620158258,,992289838,,,,3.99,,,5.6,Frozen Dreams,Cori Williams,
iTunes,7/1/15,7/31/15,12,58.8,USD,US,,9781620159873,,1000255300,,,,6.99,,,58.8,Too Clever By Half,Will North,
iTunes,7/1/15,7/31/15,21,14.7,USD,US,,9781620156575,,942808622,,,,0.99,,,14.7,Ghosts,Heather Huffman,
iTunes,7/1/15,7/31/15,8,22.4,USD,US,,9781620150337,,491314585,,,,3.99,,,22.4,Memoirs Aren't Fairytales,Marni Mann,
iTunes,7/1/15,7/31/15,6,16.8,USD,US,,9781513701202,,1012981946,,,,3.99,,,16.8,Rules for Reforming a Rake,Meara Platt,
iTunes,7/1/15,7/31/15,1,2.1,USD,US,,9781620158647,,994803811,,,,2.99,,,2.1,Wishing Cross Station,February Grace,
iTunes,7/1/15,7/31/15,6,12.6,USD,US,,9781620159279,,994810869,,,,2.99,,,12.6,Simmering,S.E. Rise,
iTunes,7/1/15,7/31/15,1,0.7,USD,US,,9781620156308,,956705623,,,,0.99,,,0.7,Mr. 8,David J. Thirteen,
iTunes,7/1/15,7/31/15,2,4.2,USD,US,,9781513700571,,1008211015,,,,2.99,,,4.2,The Fire Inside,Michelle Bellon,
iTunes,7/1/15,7/31/15,1,2.8,USD,US,,9781620157923,,992002124,,,,3.99,,,2.8,Underwater Secrets,EJ Hanagan,
iTunes,7/1/15,7/31/15,9,31.5,USD,US,,9781620158654,,989501841,,,,4.99,,,31.5,Designing Samantha's Love,PJ Fiala,
iTunes,7/1/15,7/31/15,7,14.7,USD,US,,9781620157329,,972960554,,,,2.99,,,14.7,The Daring Assignment,Victoria Bright,
iTunes,7/1/15,7/31/15,1,2.1,USD,US,,9781620151228,,680187496,,,,2.99,,,2.1,A Sliver of Hope,Karla J. Nellenbach,
iTunes,7/1/15,7/31/15,1,3.5,USD,US,,9781620152522,,686649408,,,,4.99,,,3.5,Dead of Knight,Nicole J. Persun,
iTunes,7/1/15,7/31/15,1,2.8,USD,US,,9781620159897,,999985764,,,,3.99,,,2.8,Saving London,Taylor Dawn,
iTunes,7/1/15,7/31/15,1,4.2,USD,US,,9781620156094,,954738191,,,,5.99,,,4.2,"Last Stop, The Twilight Zone: The Biography of Rod Serling",Joel Engel,
iTunes,7/1/15,7/31/15,1,1.4,USD,US,,9781620152546,,709567734,,,,1.99,,,1.4,Just Friends With Benefits,Meredith Schorr,
iTunes,7/1/15,7/31/15,1,4.2,USD,US,,9781620159941,,1008147951,,,,5.99,,,4.2,The Anonymous Source,A.C. Fuller,
iTunes,7/1/15,7/31/15,2,7,USD,US,,9781620157428,,975443990,,,,4.99,,,7,A Memory in the Black,Michael G. Munz,
iTunes,7/1/15,7/31/15,8,5.6,USD,US,,9781620159194,,980691384,,,,0.99,,,5.6,Kindness Wins,Galit Breen,
iTunes,7/1/15,7/31/15,5,14,USD,US,,9781620152638,,738930170,,,,3.99,,,14,The Old Cape House,Barbara Eppich Struna,
iTunes,7/1/15,7/31/15,11,7.7,USD,US,,9781620151099,,650846088,,,,0.99,,,7.7,Charis,Nicole y. Walters,
iTunes,7/1/15,7/31/15,1,2.8,USD,US,,9781620154502,,894710113,,,,3.99,,,2.8,Winter Hopes,Jennifer Gracen,
iTunes,7/1/15,7/31/15,4,11.2,USD,US,,9781620157879,,1010956603,,,,3.99,,,11.2,Consumed,J.C. Hannigan,
iTunes,7/1/15,7/31/15,12,25.2,USD,US,,9781620150382,,481266197,,,,2.99,,,25.2,Ties that Bind,Heather Huffman,
iTunes,7/1/15,7/31/15,1,0.7,USD,US,,9781620156582,,978792304,,,,0.99,,,0.7,Blue Honor,K Williams,
iTunes,7/1/15,7/31/15,1,1.74,GBP,GB,,9781620155769,,949109639,,,,2.99,,,2.71,Orenda,Ruth Silver,
iTunes,7/1/15,7/31/15,8,2.32,GBP,GB,,9781620152690,,719581050,,,,0.49,,,3.62,The Dark Light of Day,T.M. Frazier,
iTunes,7/1/15,7/31/15,1,1.16,GBP,GB,,9781935961147,,440610146,,,,1.99,,,1.81,Riversong,Tess Thompson,
iTunes,7/1/15,7/31/15,1,1.74,GBP,GB,,9781620158241,,998154549,,,,2.99,,,2.71,The Choice,Allison J. Kennedy,
iTunes,7/1/15,7/31/15,1,0.58,GBP,GB,,9781620157855,,975811091,,,,0.99,,,0.9,Nowhere Train,Allie Burke,
iTunes,7/1/15,7/31/15,1,0.58,GBP,GB,,9781620156551,,989503311,,,,0.99,,,0.9,A Thirty-Something Girl,Lisa M. Gott,
iTunes,7/1/15,7/31/15,1,1.16,GBP,GB,,9781620156087,,947175435,,,,1.99,,,1.81,How Do You Know?,Meredith Schorr,
iTunes,7/1/15,7/31/15,3,4.35,GBP,GB,,9781513701202,,1012981946,,,,2.49,,,6.79,Rules for Reforming a Rake,Meara Platt,
iTunes,7/1/15,7/31/15,2,1.16,GBP,GB,,9781620159194,,980691384,,,,0.99,,,1.81,Kindness Wins,Galit Breen,
iTunes,7/1/15,7/31/15,2,2.9,GBP,GB,,9781620152690,,719581050,,,,2.49,,,4.52,The Dark Light of Day,T.M. Frazier,
iTunes,7/1/15,7/31/15,1,2.33,GBP,GB,,9781620157053,,964404454,,,,3.99,,,3.64,Uncharted Territory,Carolyn Ridder Aspenson,
iTunes,7/1/15,7/31/15,2,2.9,GBP,GB,,9781620156711,,963252857,,,,2.49,,,4.52,The Duke I•À_m Going to Marry,Meara Platt,
iTunes,7/1/15,7/31/15,1,1.45,GBP,GB,,9781620159330,,998800366,,,,2.49,,,2.26,No Rest for the Wicked,Dane Cobain,
iTunes,7/1/15,7/31/15,1,0.58,GBP,GB,,9781620156711,,963252857,,,,0.99,,,0.9,The Duke I•À_m Going to Marry,Meara Platt,
iTunes,7/1/15,7/31/15,1,1.74,GBP,GB,,9781620153789,,853195041,,,,2.99,,,2.71,Unbreakable Bonds,Carolyn Ridder Aspenson,
iTunes,7/1/15,7/31/15,1,2.62,GBP,GB,,9781620153093,,904181911,,,,4.49,,,4.09,Harm None,Will North,
iTunes,7/1/15,7/31/15,1,1.16,GBP,GB,,9781513701011,,1012546917,,,,1.99,,,1.81,Falling for Him,Amy Stephens,
iTunes,7/1/15,7/31/15,2,2.32,GBP,GB,,9781620155721,,945817976,,,,1.99,,,3.62,Misadventures of Princess Sydney,Chris Minich,
iTunes,7/1/15,7/31/15,1,1.16,GBP,GB,,9781620157329,,972960554,,,,1.99,,,1.81,The Daring Assignment,Victoria Bright,
iTunes,7/1/15,7/31/15,1,0.29,GBP,GB,,9781620156308,,956705623,,,,0.49,,,0.45,Mr. 8,David J. Thirteen,
iTunes,7/1/15,7/31/15,2,4.66,GBP,GB,,9781620159873,,1000255300,,,,3.99,,,7.27,Too Clever By Half,Will North,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620157909,,980483809,,,,0.99,,,0.46,Unblocked - Episode Two,Marni Mann,
iTunes,7/1/15,7/31/15,1,3.18,AUD,AU,,9781620152423,,691556724,,,,4.99,,,2.32,Riverstar,Tess Thompson,
iTunes,7/1/15,7/31/15,3,1.89,AUD,AU,,9781620159880,,997638974,,,,0.99,,,1.38,Black Horse,Addison Kline,
iTunes,7/1/15,7/31/15,1,3.81,AUD,AU,,9781620158142,,998155587,,,,5.99,,,2.78,Never Forgotten Love,S.M. Stryker,
iTunes,7/1/15,7/31/15,1,1.9,AUD,AU,,9781513701523,,1015995419,,,,2.99,,,1.39,Unblocked - Episode Four,Marni Mann,
iTunes,7/1/15,7/31/15,1,3.81,AUD,AU,,9781620152522,,686649408,,,,5.99,,,2.78,Dead of Knight,Nicole J. Persun,
iTunes,7/1/15,7/31/15,1,2.54,AUD,AU,,9781620159132,,1001845959,,,,3.99,,,1.85,The Right Kind of Love,Kelly Kennedy,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620159804,,994369352,,,,0.99,,,0.46,Unblocked - Episode Three,Marni Mann,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620156575,,942808622,,,,0.99,,,0.46,Ghosts,Heather Huffman,
iTunes,7/1/15,7/31/15,9,5.67,AUD,AU,,9781620152690,,719581050,,,,0.99,,,4.13,The Dark Light of Day,T.M. Frazier,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620158142,,998155587,,,,0.99,,,0.46,Never Forgotten Love,S.M. Stryker,
iTunes,7/1/15,7/31/15,1,3.18,AUD,AU,,9781513700113,,1002584045,,,,4.99,,,2.32,Red Nights,Shari J. Ryan,
iTunes,7/1/15,7/31/15,9,22.86,AUD,AU,,9781513701011,,1012546917,,,,3.99,,,16.67,Falling for Him,Amy Stephens,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620158654,,989501841,,,,0.99,,,0.46,Designing Samantha's Love,PJ Fiala,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620159712,,991483836,,,,0.99,,,0.46,The Broken Road,Melissa Huie,
iTunes,7/1/15,7/31/15,5,12.7,AUD,AU,,9781620159316,,1012541305,,,,3.99,,,9.26,Home No More,Leddy Harper,
iTunes,7/1/15,7/31/15,2,6.36,AUD,AU,,9781513701202,,1012981946,,,,4.99,,,4.64,Rules for Reforming a Rake,Meara Platt,
iTunes,7/1/15,7/31/15,1,2.54,AUD,AU,,9781620157848,,976847181,,,,3.99,,,1.85,Rock Star's Girl,Jennifer Farwell,
iTunes,7/1/15,7/31/15,1,3.81,AUD,AU,,9781620153406,,997651982,,,,5.99,,,2.78,Rules for Reforming a Rake,Meara Platt,
iTunes,7/1/15,7/31/15,1,3.18,AUD,AU,,9781620157879,,1010956603,,,,4.99,,,2.32,Consumed,J.C. Hannigan,
iTunes,7/1/15,7/31/15,2,6.36,AUD,AU,,9781620157367,,983129457,,,,4.99,,,4.64,Three-Year-Olds Are A**holes,Sarah Fader,
iTunes,7/1/15,7/31/15,9,28.62,AUD,AU,,9781620152690,,719581050,,,,4.99,,,20.87,The Dark Light of Day,T.M. Frazier,
